typeID,masteryID
12038,4807
12038,4808
12038,4809
12038,4810
12038,4811
12038,4812
12038,4813
12038,4814
12038,4815
12038,4816
12038,4817
12038,4818
12038,4819
12038,4820
12038,4821
12038,4822
12038,4823
12038,4824
12038,4825
12038,4826
12038,4827
12038,4828
12038,4829
12038,4830
12038,4831
12038,4832
12038,4833
12038,4834
12042,4835
12042,4836
12042,4837
12042,4838
12042,4839
12042,4840
12042,4841
12042,4842
12042,4843
12042,4844
12042,4845
12042,4846
12042,4847
12042,4848
12042,4849
12042,4850
12042,4851
12042,4852
12042,4853
12042,4854
12042,4855
12042,4856
12042,4857
12042,4858
12042,4859
12042,4860
12042,4861
12042,4862
12042,4863
12042,4864
12042,4865
12042,4866
12042,4867
12042,4868
12042,4869
12042,4870
12042,4871
12042,4872
12042,4873
12042,4874
12042,4875
12044,4876
12044,4877
12044,4878
12044,4879
12044,4880
12044,4881
12044,4882
12044,4883
12044,4884
12044,4885
12044,4886
12044,4887
12044,4888
12044,4889
12044,4890
12044,4891
12044,4892
12044,4893
12044,4894
12044,4895
12044,4896
12044,4897
12044,4898
12044,4899
12044,4900
12044,4901
12044,4902
12044,4903
12044,4904
12044,4905
12044,4906
12044,4907
12044,4908
12044,4909
12044,4910
12044,4911
12729,4912
12729,4913
12729,4914
12729,4915
12729,4916
12729,4917
12729,4918
12729,4919
12729,4920
12729,4921
12729,4922
12729,4923
12729,4924
12729,4925
12729,4926
12729,4927
12729,4928
12729,4929
12729,4930
12729,4931
12729,4932
12729,4933
12729,4934
12729,4935
12729,4936
12731,4937
12731,4938
12731,4939
12731,4940
12731,4941
12731,4942
12731,4943
12731,4944
12731,4945
12731,4946
12731,4947
12731,4948
12731,4949
12731,4950
12731,4951
12731,4952
12731,4953
12731,4954
12731,4955
12731,4956
12733,4957
12733,4958
12733,4959
12733,4960
12733,4961
12733,4962
12733,4963
12733,4964
12733,4965
12733,4966
12733,4967
12733,4968
12733,4969
12733,4970
12733,4971
12733,4972
12733,4973
12733,4974
12733,4975
12733,4976
12733,4977
12733,4978
12733,4979
12733,4980
12733,4981
12735,4982
12735,4983
12735,4984
12735,4985
12735,4986
12735,4987
12735,4988
12735,4989
12735,4990
12735,4991
12735,4992
12735,4993
12735,4994
12735,4995
12735,4996
12735,4997
12735,4998
12735,4999
12735,5000
12735,5001
12735,5002
12735,5003
12735,5004
12735,5005
12735,5006
12743,5007
12743,5008
12743,5009
12743,5010
12743,5011
12743,5012
12743,5013
12743,5014
12743,5015
12743,5016
12743,5017
12743,5018
12743,5019
12743,5020
12743,5021
12743,5022
12743,5023
12743,5024
12743,5025
12743,5026
12743,5027
12743,5028
12743,5029
12743,5030
12743,5031
12745,5032
12745,5033
12745,5034
12745,5035
12745,5036
12745,5037
12745,5038
12745,5039
12745,5040
12745,5041
12745,5042
12745,5043
12745,5044
12745,5045
12745,5046
12745,5047
12745,5048
12745,5049
12745,5050
12745,5051
12747,5052
12747,5053
12747,5054
12747,5055
12747,5056
12747,5057
12747,5058
12747,5059
12747,5060
12747,5061
12747,5062
12747,5063
12747,5064
12747,5065
12747,5066
12747,5067
12747,5068
12747,5069
12747,5070
12747,5071
12753,5072
12753,5073
12753,5074
12753,5075
12753,5076
12753,5077
12753,5078
12753,5079
12753,5080
12753,5081
12753,5082
12753,5083
12753,5084
12753,5085
12753,5086
12753,5087
12753,5088
12753,5089
12753,5090
12753,5091
13202,5092
13202,5093
13202,5094
13202,5095
13202,5096
13202,5097
13202,5098
13202,5099
13202,5100
13202,5101
13202,5102
13202,5103
13202,5104
13202,5105
13202,5106
13202,5107
13202,5108
13202,5109
13202,5110
13202,5111
13202,5112
13202,5113
13202,5114
13202,5115
13202,5116
13202,5117
13202,5118
13202,5119
13202,5120
13202,5121
13202,5122
13202,5123
13202,5124
13202,5125
13202,5126
13202,5127
13202,5128
13202,5129
13202,5130
13202,5131
13202,5132
16227,5133
16227,5134
16227,5135
16227,5136
16227,5137
16227,5138
16227,5139
16227,5140
16227,5141
16227,5142
16227,5143
16227,5144
16227,5145
16227,5146
16227,5147
16227,5148
16227,5149
16227,5150
16227,5151
16227,5152
16227,5153
16227,5154
16227,5155
16227,5156
16227,5157
16227,5158
16227,5159
16227,5160
16227,5161
16227,5162
16227,5163
16227,5164
16227,5165
16227,5166
16227,5167
16227,5168
16227,5169
16227,5170
16227,5171
16227,5172
16227,5173
16227,5174
16227,5175
16227,5176
16227,5177
16229,5178
16229,5179
16229,5180
16229,5181
16229,5182
16229,5183
16229,5184
16229,5185
16229,5186
16229,5187
16229,5188
16229,5189
16229,5190
16229,5191
16229,5192
16229,5193
16229,5194
16229,5195
16229,5196
16229,5197
16229,5198
16229,5199
16229,5200
16229,5201
16229,5202
16229,5203
16229,5204
16229,5205
16229,5206
16229,5207
16229,5208
16229,5209
16229,5210
16229,5211
16229,5212
16229,5213
16229,5214
16229,5215
16229,5216
16229,5217
16229,5218
16229,5219
16229,5220
16229,5221
16229,5222
16231,5223
16231,5224
16231,5225
16231,5226
16231,5227
16231,5228
16231,5229
16231,5230
16231,5231
16231,5232
16231,5233
16231,5234
16231,5235
16231,5236
16231,5237
16231,5238
16231,5239
16231,5240
16231,5241
16231,5242
16231,5243
16231,5244
16231,5245
16231,5246
16231,5247
16231,5248
16231,5249
16231,5250
16231,5251
16231,5252
16231,5253
16231,5254
16231,5255
16231,5256
16231,5257
16231,5258
16231,5259
16231,5260
16231,5261
16231,5262
16231,5263
16231,5264
16231,5265
16231,5266
16231,5267
16233,5268
16233,5269
16233,5270
16233,5271
16233,5272
16233,5273
16233,5274
16233,5275
16233,5276
16233,5277
16233,5278
16233,5279
16233,5280
16233,5281
16233,5282
16233,5283
16233,5284
16233,5285
16233,5286
16233,5287
16233,5288
16233,5289
16233,5290
16233,5291
16233,5292
16233,5293
16233,5294
16233,5295
16233,5296
16233,5297
16236,5298
16236,5299
16236,5300
16236,5301
16236,5302
16236,5303
16236,5304
16236,5305
16236,5306
16236,5307
16236,5308
16236,5309
16236,5310
16236,5311
16236,5312
16236,5313
16236,5314
16236,5315
16236,5316
16236,5317
16236,5318
16236,5319
16236,5320
16236,5321
16236,5322
16236,5323
16236,5324
16236,5325
16236,5326
16236,5327
16236,5328
16236,5329
16236,5330
16236,5331
16236,5332
16236,5333
16238,5334
16238,5335
16238,5336
16238,5337
16238,5338
16238,5339
16238,5340
16238,5341
16238,5342
16238,5343
16238,5344
16238,5345
16238,5346
16238,5347
16238,5348
16238,5349
16238,5350
16238,5351
16238,5352
16238,5353
16238,5354
16238,5355
16238,5356
16238,5357
16238,5358
16238,5359
16238,5360
16238,5361
16238,5362
16238,5363
16238,5364
16238,5365
16238,5366
16238,5367
16238,5368
16238,5369
16240,5370
16240,5371
16240,5372
16240,5373
16240,5374
16240,5375
16240,5376
16240,5377
16240,5378
16240,5379
16240,5380
16240,5381
16240,5382
16240,5383
16240,5384
16240,5385
16240,5386
16240,5387
16240,5388
16240,5389
16240,5390
16240,5391
16240,5392
16240,5393
16240,5394
16240,5395
16240,5396
16240,5397
16240,5398
16240,5399
16240,5400
16240,5401
16240,5402
16240,5403
16240,5404
16240,5405
16242,5406
16242,5407
16242,5408
16242,5409
16242,5410
16242,5411
16242,5412
16242,5413
16242,5414
16242,5415
16242,5416
16242,5417
16242,5418
16242,5419
16242,5420
16242,5421
16242,5422
16242,5423
16242,5424
16242,5425
16242,5426
16242,5427
16242,5428
16242,5429
16242,5430
16242,5431
16242,5432
16242,5433
16242,5434
16242,5435
16242,5436
16242,5437
16242,5438
16242,5439
16242,5440
16242,5441
17476,5442
17476,5443
17476,5444
17476,5445
17476,5446
17476,5447
17476,5448
17476,5449
17476,5450
17476,5451
17476,5452
17476,5453
17476,5454
17476,5455
17476,5456
17476,5457
17476,5458
17476,5459
17476,5460
17476,5461
17476,5462
17476,5463
17476,5464
17476,5465
17476,5466
17476,5467
17476,5468
17476,5469
17476,5470
17476,5471
17476,5472
17478,5473
17478,5474
17478,5475
17478,5476
17478,5477
17478,5478
17478,5479
17478,5480
17478,5481
17478,5482
17478,5483
17478,5484
17478,5485
17478,5486
17478,5487
17478,5488
17478,5489
17478,5490
17478,5491
17478,5492
17478,5493
17478,5494
17478,5495
17478,5496
17478,5497
17478,5498
17478,5499
17478,5500
17478,5501
17478,5502
17478,5503
17480,5504
17480,5505
17480,5506
17480,5507
17480,5508
17480,5509
17480,5510
17480,5511
17480,5512
17480,5513
17480,5514
17480,5515
17480,5516
17480,5517
17480,5518
17480,5519
17480,5520
17480,5521
17480,5522
17480,5523
17480,5524
17480,5525
17480,5526
17480,5527
17480,5528
17480,5529
17480,5530
17480,5531
17480,5532
17480,5533
17480,5534
17619,5535
17619,5536
17619,5537
17619,5538
17619,5539
17619,5540
17619,5541
17619,5542
17619,5543
17619,5544
17619,5545
17619,5546
17619,5547
17619,5548
17619,5549
17619,5550
17619,5551
17619,5552
17619,5553
17619,5554
17619,5555
17619,5556
17619,5557
17619,5558
17619,5559
17619,5560
17619,5561
17619,5562
17619,5563
17619,5564
17619,5565
17619,5566
17619,5567
17619,5568
17619,5569
17619,5570
17634,5571
17634,5572
17634,5573
17634,5574
17634,5575
17634,5576
17634,5577
17634,5578
17634,5579
17634,5580
17634,5581
17634,5582
17634,5583
17634,5584
17634,5585
17634,5586
17634,5587
17634,5588
17634,5589
17634,5590
17634,5591
17634,5592
17634,5593
17634,5594
17634,5595
17634,5596
17634,5597
17634,5598
17634,5599
17634,5600
17634,5601
17634,5602
17634,5603
17634,5604
17634,5605
17634,5606
17636,5607
17636,5608
17636,5609
17636,5610
17636,5611
17636,5612
17636,5613
17636,5614
17636,5615
17636,5616
17636,5617
17636,5618
17636,5619
17636,5620
17636,5621
17636,5622
17636,5623
17636,5624
17636,5625
17636,5626
17636,5627
17636,5628
17636,5629
17636,5630
17636,5631
17636,5632
17636,5633
17636,5634
17636,5635
17636,5636
17636,5637
17636,5638
17636,5639
17636,5640
17636,5641
17636,5642
17636,5643
17636,5644
17636,5645
17636,5646
17636,5647
17703,5648
17703,5649
17703,5650
17703,5651
17703,5652
17703,5653
17703,5654
17703,5655
17703,5656
17703,5657
17703,5658
17703,5659
17703,5660
17703,5661
17703,5662
17703,5663
17703,5664
17703,5665
17703,5666
17703,5667
17703,5668
17703,5669
17703,5670
17703,5671
17703,5672
17703,5673
17703,5674
17703,5675
17703,5676
17703,5677
17703,5678
17703,5679
17703,5680
17703,5681
17703,5682
17703,5683
17709,5684
17709,5685
17709,5686
17709,5687
17709,5688
17709,5689
17709,5690
17709,5691
17709,5692
17709,5693
17709,5694
17709,5695
17709,5696
17709,5697
17709,5698
17709,5699
17709,5700
17709,5701
17709,5702
17709,5703
17709,5704
17709,5705
17709,5706
17709,5707
17709,5708
17709,5709
17709,5710
17709,5711
17709,5712
17709,5713
17709,5714
17709,5715
17709,5716
17709,5717
17709,5718
17709,5719
17709,5720
17709,5721
17709,5722
17709,5723
17709,5724
17713,5725
17713,5726
17713,5727
17713,5728
17713,5729
17713,5730
17713,5731
17713,5732
17713,5733
17713,5734
17713,5735
17713,5736
17713,5737
17713,5738
17713,5739
17713,5740
17713,5741
17713,5742
17713,5743
17713,5744
17713,5745
17713,5746
17713,5747
17713,5748
17713,5749
17713,5750
17713,5751
17713,5752
17713,5753
17713,5754
17713,5755
17713,5756
17713,5757
17713,5758
17713,5759
17713,5760
17713,5761
17713,5762
17713,5763
17713,5764
17713,5765
17715,5766
17715,5767
17715,5768
17715,5769
17715,5770
17715,5771
17715,5772
17715,5773
17715,5774
17715,5775
17715,5776
17715,5777
17715,5778
17715,5779
17715,5780
17715,5781
17715,5782
17715,5783
17715,5784
17715,5785
17715,5786
17715,5787
17715,5788
17715,5789
17715,5790
17715,5791
17715,5792
17715,5793
17715,5794
17715,5795
17715,5796
17715,5797
17715,5798
17715,5799
17715,5800
17715,5801
17715,5802
17715,5803
17715,5804
17715,5805
17715,5806
17718,5807
17718,5808
17718,5809
17718,5810
17718,5811
17718,5812
17718,5813
17718,5814
17718,5815
17718,5816
17718,5817
17718,5818
17718,5819
17718,5820
17718,5821
17718,5822
17718,5823
17718,5824
17718,5825
17718,5826
17718,5827
17718,5828
17718,5829
17718,5830
17718,5831
17718,5832
17718,5833
17718,5834
17718,5835
17718,5836
17718,5837
17718,5838
17718,5839
17718,5840
17718,5841
17718,5842
17720,5843
17720,5844
17720,5845
17720,5846
17720,5847
17720,5848
17720,5849
17720,5850
17720,5851
17720,5852
17720,5853
17720,5854
17720,5855
17720,5856
17720,5857
17720,5858
17720,5859
17720,5860
17720,5861
17720,5862
17720,5863
17720,5864
17720,5865
17720,5866
17720,5867
17720,5868
17720,5869
17720,5870
17720,5871
17720,5872
17720,5873
17720,5874
17720,5875
17720,5876
17720,5877
17720,5878
17720,5879
17720,5880
17720,5881
17720,5882
17720,5883
17722,5884
17722,5885
17722,5886
17722,5887
17722,5888
17722,5889
17722,5890
17722,5891
17722,5892
17722,5893
17722,5894
17722,5895
17722,5896
17722,5897
17722,5898
17722,5899
17722,5900
17722,5901
17722,5902
17722,5903
17722,5904
17722,5905
17722,5906
17722,5907
17722,5908
17722,5909
17722,5910
17722,5911
17722,5912
17722,5913
17722,5914
17722,5915
17722,5916
17722,5917
17722,5918
17722,5919
17722,5920
17722,5921
17722,5922
17722,5923
17722,5924
17726,5925
17726,5926
17726,5927
17726,5928
17726,5929
17726,5930
17726,5931
17726,5932
17726,5933
17726,5934
17726,5935
17726,5936
17726,5937
17726,5938
17726,5939
17726,5940
17726,5941
17726,5942
17726,5943
17726,5944
17726,5945
17726,5946
17726,5947
17726,5948
17726,5949
17726,5950
17726,5951
17726,5952
17726,5953
17726,5954
17726,5955
17726,5956
17726,5957
17726,5958
17726,5959
17726,5960
17726,5961
17726,5962
17726,5963
17726,5964
17726,5965
17728,5966
17728,5967
17728,5968
17728,5969
17728,5970
17728,5971
17728,5972
17728,5973
17728,5974
17728,5975
17728,5976
17728,5977
17728,5978
17728,5979
17728,5980
17728,5981
17728,5982
17728,5983
17728,5984
17728,5985
17728,5986
17728,5987
17728,5988
17728,5989
17728,5990
17728,5991
17728,5992
17728,5993
17728,5994
17728,5995
17728,5996
17728,5997
17728,5998
17728,5999
17728,6000
17728,6001
17728,6002
17728,6003
17728,6004
17728,6005
17728,6006
17732,6007
17732,6008
17732,6009
17732,6010
17732,6011
17732,6012
17732,6013
17732,6014
17732,6015
17732,6016
17732,6017
17732,6018
17732,6019
17732,6020
17732,6021
17732,6022
17732,6023
17732,6024
17732,6025
17732,6026
17732,6027
17732,6028
17732,6029
17732,6030
17732,6031
17732,6032
17732,6033
17732,6034
17732,6035
17732,6036
17732,6037
17732,6038
17732,6039
17732,6040
17732,6041
17732,6042
17732,6043
17732,6044
17732,6045
17732,6046
17732,6047
17736,6048
17736,6049
17736,6050
17736,6051
17736,6052
17736,6053
17736,6054
17736,6055
17736,6056
17736,6057
17736,6058
17736,6059
17736,6060
17736,6061
17736,6062
17736,6063
17736,6064
17736,6065
17736,6066
17736,6067
17736,6068
17736,6069
17736,6070
17736,6071
17736,6072
17736,6073
17736,6074
17736,6075
17736,6076
17736,6077
17736,6078
17736,6079
17736,6080
17736,6081
17736,6082
17736,6083
17736,6084
17736,6085
17736,6086
17736,6087
17736,6088
17738,6089
17738,6090
17738,6091
17738,6092
17738,6093
17738,6094
17738,6095
17738,6096
17738,6097
17738,6098
17738,6099
17738,6100
17738,6101
17738,6102
17738,6103
17738,6104
17738,6105
17738,6106
17738,6107
17738,6108
17738,6109
17738,6110
17738,6111
17738,6112
17738,6113
17738,6114
17738,6115
17738,6116
17738,6117
17738,6118
17738,6119
17738,6120
17738,6121
17738,6122
17738,6123
17738,6124
17738,6125
17738,6126
17738,6127
17738,6128
17738,6129
17740,6130
17740,6131
17740,6132
17740,6133
17740,6134
17740,6135
17740,6136
17740,6137
17740,6138
17740,6139
17740,6140
17740,6141
17740,6142
17740,6143
17740,6144
17740,6145
17740,6146
17740,6147
17740,6148
17740,6149
17740,6150
17740,6151
17740,6152
17740,6153
17740,6154
17740,6155
17740,6156
17740,6157
17740,6158
17740,6159
17740,6160
17740,6161
17740,6162
17740,6163
17740,6164
17740,6165
17740,6166
17740,6167
17740,6168
17740,6169
17740,6170
17812,6171
17812,6172
17812,6173
17812,6174
17812,6175
17812,6176
17812,6177
17812,6178
17812,6179
17812,6180
17812,6181
17812,6182
17812,6183
17812,6184
17812,6185
17812,6186
17812,6187
17812,6188
17812,6189
17812,6190
17812,6191
17812,6192
17812,6193
17812,6194
17812,6195
17812,6196
17812,6197
17812,6198
17812,6199
17812,6200
17812,6201
17812,6202
17812,6203
17812,6204
17812,6205
17812,6206
17841,6207
17841,6208
17841,6209
17841,6210
17841,6211
17841,6212
17841,6213
17841,6214
17841,6215
17841,6216
17841,6217
17841,6218
17841,6219
17841,6220
17841,6221
17841,6222
17841,6223
17841,6224
17841,6225
17841,6226
17841,6227
17841,6228
17841,6229
17841,6230
17841,6231
17841,6232
17841,6233
17841,6234
17841,6235
17841,6236
17841,6237
17841,6238
17841,6239
17841,6240
17841,6241
17841,6242
17843,6243
17843,6244
17843,6245
17843,6246
17843,6247
17843,6248
17843,6249
17843,6250
17843,6251
17843,6252
17843,6253
17843,6254
17843,6255
17843,6256
17843,6257
17843,6258
17843,6259
17843,6260
17843,6261
17843,6262
17843,6263
17843,6264
17843,6265
17843,6266
17843,6267
17843,6268
17843,6269
17843,6270
17843,6271
17843,6272
17843,6273
17843,6274
17843,6275
17843,6276
17843,6277
17843,6278
17843,6279
17843,6280
17843,6281
17843,6282
17843,6283
17918,6284
17918,6285
17918,6286
17918,6287
17918,6288
17918,6289
17918,6290
17918,6291
17918,6292
17918,6293
17918,6294
17918,6295
17918,6296
17918,6297
17918,6298
17918,6299
17918,6300
17918,6301
17918,6302
17918,6303
17918,6304
17918,6305
17918,6306
17918,6307
17918,6308
17918,6309
17918,6310
17918,6311
17918,6312
17918,6313
17918,6314
17918,6315
17918,6316
17918,6317
17918,6318
17918,6319
17918,6320
17920,6321
17920,6322
17920,6323
17920,6324
17920,6325
17920,6326
17920,6327
17920,6328
17920,6329
17920,6330
17920,6331
17920,6332
17920,6333
17920,6334
17920,6335
17920,6336
17920,6337
17920,6338
17920,6339
17920,6340
17920,6341
17920,6342
17920,6343
17920,6344
17920,6345
17920,6346
17920,6347
17920,6348
17920,6349
17920,6350
17920,6351
17920,6352
17920,6353
17920,6354
17920,6355
17920,6356
17920,6357
17920,6358
17920,6359
17920,6360
17920,6361
17920,6362
17920,6363
17920,6364
17920,6365
17920,6366
17922,6367
17922,6368
17922,6369
17922,6370
17922,6371
17922,6372
17922,6373
17922,6374
17922,6375
17922,6376
17922,6377
17922,6378
17922,6379
17922,6380
17922,6381
17922,6382
17922,6383
17922,6384
17922,6385
17922,6386
17922,6387
17922,6388
17922,6389
17922,6390
17922,6391
17922,6392
17922,6393
17922,6394
17922,6395
17922,6396
17922,6397
17922,6398
17922,6399
17922,6400
17922,6401
17922,6402
17922,6403
17922,6404
17922,6405
17922,6406
17922,6407
17922,6408
17922,6409
17922,6410
17922,6411
17922,6412
17924,6413
17924,6414
17924,6415
17924,6416
17924,6417
17924,6418
17924,6419
17924,6420
17924,6421
17924,6422
17924,6423
17924,6424
17924,6425
17924,6426
17924,6427
17924,6428
17924,6429
17924,6430
17924,6431
17924,6432
17924,6433
17924,6434
17924,6435
17924,6436
17924,6437
17924,6438
17924,6439
17924,6440
17924,6441
17924,6442
17924,6443
17924,6444
17924,6445
17924,6446
17924,6447
17924,6448
17926,6449
17926,6450
17926,6451
17926,6452
17926,6453
17926,6454
17926,6455
17926,6456
17926,6457
17926,6458
17926,6459
17926,6460
17926,6461
17926,6462
17926,6463
17926,6464
17926,6465
17926,6466
17926,6467
17926,6468
17926,6469
17926,6470
17926,6471
17926,6472
17926,6473
17926,6474
17926,6475
17926,6476
17926,6477
17926,6478
17926,6479
17926,6480
17926,6481
17926,6482
17926,6483
17926,6484
17926,6485
17926,6486
17926,6487
17926,6488
17926,6489
17926,6490
17926,6491
17926,6492
17926,6493
17926,6494
17928,6495
17928,6496
17928,6497
17928,6498
17928,6499
17928,6500
17928,6501
17928,6502
17928,6503
17928,6504
17928,6505
17928,6506
17928,6507
17928,6508
17928,6509
17928,6510
17928,6511
17928,6512
17928,6513
17928,6514
17928,6515
17928,6516
17928,6517
17928,6518
17928,6519
17928,6520
17928,6521
17928,6522
17928,6523
17928,6524
17928,6525
17928,6526
17928,6527
17928,6528
17928,6529
17928,6530
17930,6531
17930,6532
17930,6533
17930,6534
17930,6535
17930,6536
17930,6537
17930,6538
17930,6539
17930,6540
17930,6541
17930,6542
17930,6543
17930,6544
17930,6545
17930,6546
17930,6547
17930,6548
17930,6549
17930,6550
17930,6551
17930,6552
17930,6553
17930,6554
17930,6555
17930,6556
17930,6557
17930,6558
17930,6559
17930,6560
17930,6561
17930,6562
17930,6563
17930,6564
17930,6565
17930,6566
17930,6567
17930,6568
17930,6569
17930,6570
17930,6571
17932,6572
17932,6573
17932,6574
17932,6575
17932,6576
17932,6577
17932,6578
17932,6579
17932,6580
17932,6581
17932,6582
17932,6583
17932,6584
17932,6585
17932,6586
17932,6587
17932,6588
17932,6589
17932,6590
17932,6591
17932,6592
17932,6593
17932,6594
17932,6595
17932,6596
17932,6597
17932,6598
17932,6599
17932,6600
17932,6601
17932,6602
17932,6603
17932,6604
17932,6605
17932,6606
17932,6607
19720,6608
19720,6609
19720,6610
19720,6611
19720,6612
19720,6613
19720,6614
19720,6615
19720,6616
19720,6617
19720,6618
19720,6619
19720,6620
19720,6621
19720,6622
19720,6623
19720,6624
19720,6625
19720,6626
19720,6627
19720,6628
19720,6629
19720,6630
19720,6631
19720,6632
19720,6633
19720,6634
19720,6635
19720,6636
19720,6637
19720,6638
19720,6639
19720,6640
19720,6641
19720,6642
19720,6643
19720,6644
19720,6645
19720,6646
19720,6647
19720,6648
19722,6649
19722,6650
19722,6651
19722,6652
19722,6653
19722,6654
19722,6655
19722,6656
19722,6657
19722,6658
19722,6659
19722,6660
19722,6661
19722,6662
19722,6663
19722,6664
19722,6665
19722,6666
19722,6667
19722,6668
19722,6669
19722,6670
19722,6671
19722,6672
19722,6673
19722,6674
19722,6675
19722,6676
19722,6677
19722,6678
19722,6679
19722,6680
19722,6681
19722,6682
19722,6683
19722,6684
19722,6685
19722,6686
19722,6687
19722,6688
19722,6689
19724,6690
19724,6691
19724,6692
19724,6693
19724,6694
19724,6695
19724,6696
19724,6697
19724,6698
19724,6699
19724,6700
19724,6701
19724,6702
19724,6703
19724,6704
19724,6705
19724,6706
19724,6707
19724,6708
19724,6709
19724,6710
19724,6711
19724,6712
19724,6713
19724,6714
19724,6715
19724,6716
19724,6717
19724,6718
19724,6719
19724,6720
19724,6721
19724,6722
19724,6723
19724,6724
19724,6725
19724,6726
19724,6727
19724,6728
19724,6729
19724,6730
19726,6731
19726,6732
19726,6733
19726,6734
19726,6735
19726,6736
19726,6737
19726,6738
19726,6739
19726,6740
19726,6741
19726,6742
19726,6743
19726,6744
19726,6745
19726,6746
19726,6747
19726,6748
19726,6749
19726,6750
19726,6751
19726,6752
19726,6753
19726,6754
19726,6755
19726,6756
19726,6757
19726,6758
19726,6759
19726,6760
19726,6761
19726,6762
19726,6763
19726,6764
19726,6765
19726,6766
19726,6767
19726,6768
19726,6769
19726,6770
19726,6771
19744,6772
19744,6773
19744,6774
19744,6775
19744,6776
19744,6777
19744,6778
19744,6779
19744,6780
19744,6781
19744,6782
19744,6783
19744,6784
19744,6785
19744,6786
19744,6787
19744,6788
19744,6789
19744,6790
19744,6791
20125,6792
20125,6793
20125,6794
20125,6795
20125,6796
20125,6797
20125,6798
20125,6799
20125,6800
20125,6801
20125,6802
20125,6803
20125,6804
20125,6805
20125,6806
20125,6807
20125,6808
20125,6809
20125,6810
20125,6811
20125,6812
20125,6813
20125,6814
20125,6815
20125,6816
20125,6817
20125,6818
20125,6819
20125,6820
20125,6821
20125,6822
20125,6823
20125,6824
20125,6825
20125,6826
20125,6827
20125,6828
20125,6829
20183,6830
20183,6831
20183,6832
20183,6833
20183,6834
20183,6835
20183,6836
20183,6837
20183,6838
20183,6839
20183,6840
20183,6841
20183,6842
20183,6843
20183,6844
20185,6845
20185,6846
20185,6847
20185,6848
20185,6849
20185,6850
20185,6851
20185,6852
20185,6853
20185,6854
20185,6855
20185,6856
20185,6857
20185,6858
20185,6859
20187,6860
20187,6861
20187,6862
20187,6863
20187,6864
20187,6865
20187,6866
20187,6867
20187,6868
20187,6869
20187,6870
20187,6871
20187,6872
20187,6873
20187,6874
20189,6875
20189,6876
20189,6877
20189,6878
20189,6879
20189,6880
20189,6881
20189,6882
20189,6883
20189,6884
20189,6885
20189,6886
20189,6887
20189,6888
20189,6889
21097,6890
21097,6891
21097,6892
21097,6893
21097,6894
21097,6895
21097,6896
21097,6897
21097,6898
21097,6899
21097,6900
21097,6901
21097,6902
21097,6903
21097,6904
21628,6905
21628,6906
21628,6907
21628,6908
21628,6909
21628,6910
21628,6911
21628,6912
21628,6913
21628,6914
21628,6915
21628,6916
21628,6917
21628,6918
21628,6919
22428,6920
22428,6921
22428,6922
22428,6923
22428,6924
22428,6925
22428,6926
22428,6927
22428,6928
22428,6929
22428,6930
22428,6931
22428,6932
22428,6933
22428,6934
22428,6935
22428,6936
22428,6937
22428,6938
22428,6939
22428,6940
22428,6941
22428,6942
22428,6943
22428,6944
22428,6945
22428,6946
22428,6947
22428,6948
22428,6949
22428,6950
22428,6951
22428,6952
22428,6953
22428,6954
22428,6955
22428,6956
22428,6957
22428,6958
22428,6959
22428,6960
22428,6961
22428,6962
22428,6963
22428,6964
22428,6965
22428,6966
22428,6967
22428,6968
22428,6969
22428,6970
22430,6971
22430,6972
22430,6973
22430,6974
22430,6975
22430,6976
22430,6977
22430,6978
22430,6979
22430,6980
22430,6981
22430,6982
22430,6983
22430,6984
22430,6985
22430,6986
22430,6987
22430,6988
22430,6989
22430,6990
22430,6991
22430,6992
22430,6993
22430,6994
22430,6995
22430,6996
22430,6997
22430,6998
22430,6999
22430,7000
22430,7001
22430,7002
22430,7003
22430,7004
22430,7005
22430,7006
22430,7007
22430,7008
22430,7009
22430,7010
22430,7011
22430,7012
22430,7013
22430,7014
22430,7015
22430,7016
22430,7017
22430,7018
22430,7019
22430,7020
22430,7021
22436,7022
22436,7023
22436,7024
22436,7025
22436,7026
22436,7027
22436,7028
22436,7029
22436,7030
22436,7031
22436,7032
22436,7033
22436,7034
22436,7035
22436,7036
22436,7037
22436,7038
22436,7039
22436,7040
22436,7041
22436,7042
22436,7043
22436,7044
22436,7045
22436,7046
22436,7047
22436,7048
22436,7049
22436,7050
22436,7051
22436,7052
22436,7053
22436,7054
22436,7055
22436,7056
22436,7057
22436,7058
22436,7059
22436,7060
22436,7061
22436,7062
22436,7063
22436,7064
22436,7065
22436,7066
22436,7067
22436,7068
22436,7069
22436,7070
22436,7071
22436,7072
22440,7073
22440,7074
22440,7075
22440,7076
22440,7077
22440,7078
22440,7079
22440,7080
22440,7081
22440,7082
22440,7083
22440,7084
22440,7085
22440,7086
22440,7087
22440,7088
22440,7089
22440,7090
22440,7091
22440,7092
22440,7093
22440,7094
22440,7095
22440,7096
22440,7097
22440,7098
22440,7099
22440,7100
22440,7101
22440,7102
22440,7103
22440,7104
22440,7105
22440,7106
22440,7107
22440,7108
22440,7109
22440,7110
22440,7111
22440,7112
22440,7113
22440,7114
22440,7115
22440,7116
22440,7117
22440,7118
22440,7119
22440,7120
22440,7121
22440,7122
22440,7123
22442,7124
22442,7125
22442,7126
22442,7127
22442,7128
22442,7129
22442,7130
22442,7131
22442,7132
22442,7133
22442,7134
22442,7135
22442,7136
22442,7137
