typeID,parentTypeID,metaGroupID
14214,1551,4
14218,3907,4
14220,3947,4
14222,3937,4
14224,3897,4
14226,1547,4
14228,1557,4
14230,3887,4
14232,3887,4
14234,11370,4
14236,1973,4
14238,1977,4
14240,2103,4
14242,3242,4
14244,3242,4
14246,3242,4
14248,3242,4
14250,3242,4
14252,447,4
14254,447,4
14256,447,4
14258,447,4
14260,447,4
14262,526,4
14264,526,4
14266,526,4
14268,526,4
14270,526,4
14272,12344,1
14274,12344,1
14276,12344,1
14278,12344,1
14280,12354,1
14282,12354,1
14284,12354,1
14286,12354,1
14295,9899,1
14296,9942,1
14297,9941,1
14298,9943,1
14299,9956,1
14375,571,5
14377,571,5
14379,575,5
14381,575,5
14383,573,5
14385,573,5
14387,12354,5
14389,12354,5
14391,12354,5
14393,12354,5
14395,12354,5
14397,574,5
14399,574,5
14401,574,5
14403,574,5
14405,574,5
14407,572,5
14409,572,5
14411,572,5
14413,572,5
14415,572,5
14417,461,5
14419,461,5
14421,461,5
14423,461,5
14425,460,5
14427,460,5
14429,460,5
14431,460,5
14433,463,5
14435,463,5
14437,463,5
14439,463,5
14441,462,5
14443,462,5
14445,462,5
14447,462,5
14449,464,5
14451,464,5
14453,464,5
14455,464,5
14457,496,5
14459,496,5
14461,497,5
14463,497,5
14465,498,5
14467,498,5
14469,494,5
14471,494,5
14473,495,5
14475,495,5
14484,12066,5
14486,12066,5
14488,12066,5
14490,12066,5
14492,12054,5
14494,12054,5
14496,12054,5
14498,12054,5
14500,12066,5
14502,12066,5
14504,12066,5
14506,12066,5
14508,12054,5
14510,12054,5
14512,12054,5
14514,12054,5
14516,13320,5
14518,13320,5
14520,13320,5
14522,13320,5
14524,503,5
14525,503,5
14526,503,5
14527,503,5
14528,12274,5
14530,12274,5
14532,12274,5
14534,12274,5
14536,520,5
14538,520,5
14540,520,5
14542,520,5
14544,3977,5
14546,3977,5
14548,3977,5
14550,3977,5
14552,3538,5
14554,3538,5
14556,1304,5
14560,1304,5
14564,1284,5
14568,1284,5
14572,1264,5
14576,1264,5
14580,1197,5
14584,1197,5
14588,1294,5
14592,1294,5
14597,10838,5
14599,10838,5
14601,10840,5
14603,10840,5
14606,2529,5
14610,2529,5
14614,2537,5
14618,2537,5
14622,2545,5
14626,2545,5
14630,1808,5
14634,1808,5
14636,11561,5
14638,11561,5
14640,1998,5
14642,1998,5
14644,1998,5
14646,1998,5
14648,526,5
14650,526,5
14652,526,5
14654,526,5
14656,40730,5
14658,40730,5
14660,40730,5
14662,40730,5
14664,40750,5
14666,40750,5
14668,40750,5
14670,40750,5
14672,13320,5
14674,13320,5
14676,13320,5
14678,13320,5
14680,503,5
14681,503,5
14682,503,5
14683,503,5
14684,12274,5
14686,12274,5
14688,12274,5
14690,12274,5
14692,3981,5
14694,3981,5
14696,3981,5
14698,3981,5
14700,10838,5
14701,10838,5
14702,10838,5
14703,10838,5
14704,10840,5
14705,10840,5
14706,10840,5
14707,10840,5
14708,11561,5
14710,11561,5
14712,11561,5
14714,11561,5
14716,2529,5
14718,2529,5
14720,2529,5
14722,2529,5
14724,2537,5
14726,2537,5
14728,2537,5
14730,2537,5
14732,2545,5
14734,2545,5
14736,2545,5
14738,2545,5
14740,1808,5
14742,1808,5
14744,1808,5
14746,1808,5
14748,2291,5
14749,2291,5
14750,2291,5
14751,2291,5
14752,2293,5
14753,2293,5
14754,2293,5
14755,2293,5
14756,2289,5
14757,2289,5
14758,2289,5
14759,2289,5
14760,2295,5
14761,2295,5
14762,2295,5
14763,2295,5
14764,578,5
14765,578,5
14766,578,5
14767,578,5
14768,3887,5
14770,3887,5
14772,3887,5
14774,3887,5
14776,11370,5
14778,11370,5
14780,11370,5
14782,11370,5
14784,3993,5
14786,3993,5
14788,3993,5
14790,3993,5
14792,3993,5
14794,3993,5
14796,3993,5
14798,3993,5
14800,2363,5
14802,2363,5
14804,2363,5
14806,2363,5
14808,2363,5
14810,2363,5
14812,2363,5
14814,2363,5
14816,12261,5
14818,12261,5
14820,12261,5
14822,12261,5
14824,12261,5
14826,12261,5
14828,12261,5
14830,12261,5
14832,12269,5
14834,12269,5
14836,12269,5
14838,12269,5
14840,12269,5
14842,12269,5
14844,12269,5
14846,12269,5
14848,3538,5
14849,3538,5
14850,3538,5
14851,3538,5
14852,3538,5
14853,3538,5
14854,3538,5
14855,3538,5
14856,1304,5
14858,1304,5
14860,1304,5
14862,1304,5
14864,1304,5
14866,1304,5
14868,1304,5
14870,1304,5
14872,1284,5
14874,1284,5
14876,1284,5
14878,1284,5
14880,1284,5
14882,1284,5
14884,1284,5
14886,1284,5
14888,1264,5
14890,1264,5
14892,1264,5
14894,1264,5
14896,1264,5
14898,1264,5
14900,1264,5
14902,1264,5
14904,1197,5
14906,1197,5
14908,1197,5
14910,1197,5
14912,1197,5
14914,1197,5
14916,1197,5
14918,1197,5
14920,1294,5
14922,1294,5
14924,1294,5
14926,1294,5
14928,1294,5
14930,1294,5
14932,1294,5
14934,1294,5
14936,11267,5
14938,11267,5
14940,11267,5
14942,11267,5
14944,11267,5
14946,11267,5
14948,11267,5
14950,11267,5
14952,11257,5
14954,11257,5
14956,11257,5
14958,11257,5
14960,11257,5
14962,11257,5
14964,11257,5
14966,11257,5
14968,11217,5
14970,11217,5
14972,11217,5
14974,11217,5
14976,11217,5
14978,11217,5
14980,11217,5
14982,11217,5
14984,11227,5
14986,11227,5
14988,11227,5
14990,11227,5
14992,11227,5
14994,11227,5
14996,11227,5
14998,11227,5
15000,11247,5
15002,11247,5
15004,11247,5
15006,11247,5
15008,11247,5
15010,11247,5
15012,11247,5
15014,11247,5
15016,11301,5
15018,11301,5
15020,11301,5
15022,11301,5
15024,11301,5
15026,11301,5
15028,11301,5
15030,11301,5
15032,11277,5
15034,11277,5
15036,11277,5
15038,11277,5
15040,11277,5
15042,11277,5
15044,11277,5
15046,11277,5
15048,11305,5
15050,11305,5
15052,11305,5
15054,11305,5
15056,11305,5
15058,11305,5
15060,11305,5
15062,11305,5
15064,11303,5
15066,11303,5
15068,11303,5
15070,11303,5
15072,11303,5
15074,11303,5
15076,11303,5
15078,11303,5
15080,1445,5
15082,1445,5
15084,1445,5
15086,1445,5
15088,1445,5
15090,1445,5
15092,1445,5
15094,1445,5
15096,1539,5
15098,1539,5
15100,1539,5
15102,1539,5
15104,1539,5
15106,1539,5
15108,1539,5
15110,1539,5
15112,1353,5
15114,1353,5
15116,1353,5
15118,1353,5
15120,1353,5
15122,1353,5
15124,1353,5
15126,1353,5
15128,3576,5
15130,3576,5
15132,3576,5
15134,3576,5
15136,3576,5
15138,3576,5
15140,3576,5
15142,3576,5
15144,9944,5
15146,9944,5
15148,9944,5
15150,9944,5
15152,3987,5
15154,3987,5
15156,3987,5
15158,3987,5
15160,3538,5
15161,3538,5
15162,3538,5
15163,3538,5
15164,1304,5
15166,1304,5
15168,1304,5
15170,1304,5
15172,1294,5
15174,1294,5
15176,1294,5
15178,1294,5
15180,1197,5
15182,1197,5
15184,1197,5
15186,1197,5
15188,1264,5
15190,1264,5
15192,1264,5
15194,1264,5
15196,1284,5
15198,1284,5
15200,1284,5
15202,1284,5
15204,11267,5
15206,11267,5
15208,11267,5
15210,11267,5
15212,11257,5
15214,11257,5
15216,11257,5
15218,11257,5
15220,11217,5
15222,11217,5
15224,11217,5
15226,11217,5
15228,11227,5
15230,11227,5
15232,11227,5
15234,11227,5
15236,11247,5
15238,11247,5
15240,11247,5
15242,11247,5
15244,11301,5
15246,11301,5
15248,11301,5
15250,11301,5
15252,11277,5
15254,11277,5
15256,11277,5
15258,11277,5
15260,11305,5
15262,11305,5
15264,11305,5
15266,11305,5
15268,11303,5
15270,11303,5
15272,11303,5
15274,11303,5
15276,1973,5
15278,1973,5
15280,1973,5
15282,1973,5
15284,1977,5
15286,1977,5
15288,1977,5
15290,1977,5
15292,1539,5
15294,1539,5
15296,1539,5
15298,1539,5
15300,1353,5
15302,1353,5
15304,1353,5
15306,1353,5
15308,3887,5
15310,3887,5
15312,3887,5
15314,3887,5
15397,5845,3
15399,461,3
15401,463,3
15403,464,3
15416,9944,3
15423,12354,3
15425,,3
15427,461,3
15429,463,3
15435,,3
15437,1445,5
15447,520,5
15451,,5
15453,,5
15455,,5
15508,,1
15510,,1
15675,3887,4
15676,,4
15677,3887,4
15678,,4
15681,12274,4
15682,,4
15683,12274,4
15684,,4
15685,1294,4
15686,,4
15687,1197,4
15688,,4
15689,1264,4
15690,,4
15691,1284,4
15692,,4
15693,1304,4
15694,,4
15695,1294,4
15696,,4
15697,1197,4
15698,,4
15699,1264,4
15700,,4
15701,1284,4
15702,,4
15703,1304,4
15704,,4
15705,11277,4
15706,,4
15707,11305,4
15708,,4
15709,11303,4
15710,,4
15711,11301,4
15712,,4
15713,11277,4
15714,,4
15715,11305,4
15716,,4
15717,11303,4
15718,,4
15719,11301,4
15720,,4
15721,11257,4
15722,,4
15723,11217,4
15724,,4
15725,11227,4
15726,,4
15727,11247,4
15728,,4
15729,11267,4
15730,,4
15731,11257,4
15732,,4
15733,11217,4
15734,,4
15735,11227,4
15736,,4
15737,11247,4
15738,,4
15739,11267,4
15740,,4
15741,523,4
15742,3528,4
15743,3538,4
15744,523,4
15745,3528,4
15746,3538,4
15747,434,4
15748,,4
15749,439,4
15750,,4
15751,12052,4
15752,,4
15753,12056,4
15754,,4
15755,12054,4
15756,,4
15757,12066,4
15758,,4
15759,434,4
15760,,4
15761,439,4
15762,,4
15764,12052,4
15765,,4
15766,12056,4
15767,,4
15768,12054,4
15769,,4
15770,12066,4
15771,,4
15772,3566,4
15773,,4
15774,,4
15776,577,4
15777,,4
15778,3576,4
15779,,4
15780,3566,4
15781,,4
15782,,4
15783,,4
15784,577,4
15785,,4
15786,3576,4
15787,,4
15788,1195,4
15789,,4
15790,11370,4
15791,,4
15792,1977,4
15793,,4
15794,533,4
15795,,4
15796,12265,4
15797,,4
15798,12269,4
15799,,4
15800,533,4
15801,,4
15802,12265,4
15803,,4
15804,12269,4
15805,,4
15806,520,4
15807,,4
15808,2363,4
15809,,4
15810,2363,4
15811,,4
15812,1244,4
15813,2603,4
15814,572,4
15815,567,4
15816,561,4
15817,574,4
15818,12354,4
15819,,4
15820,570,4
15821,12344,4
15822,,4
15823,565,4
15824,10678,4
15825,573,4
15826,564,4
15827,563,4
15828,562,4
15829,575,4
15830,568,4
15831,569,4
15832,566,4
15833,571,4
15834,572,4
15835,567,4
15836,561,4
15837,574,4
15838,12354,4
15839,,4
15840,570,4
15841,12344,4
15842,,4
15843,565,4
15844,10678,4
15845,464,4
15846,455,4
15847,462,4
15848,463,4
15849,453,4
15850,454,4
15851,458,4
15852,459,4
15853,450,4
15854,456,4
15855,457,4
15856,451,4
15857,452,4
15858,460,4
15859,461,4
15860,464,4
15861,455,4
15862,462,4
15863,463,4
15864,453,4
15865,454,4
15866,458,4
15867,459,4
15868,450,4
15869,456,4
15870,457,4
15871,451,4
15872,452,4
15873,460,4
15874,461,4
15875,530,4
15876,,4
15877,12257,4
15878,,4
15879,12261,4
15880,,4
15881,530,4
15882,,4
15883,12257,4
15884,,4
15885,12261,4
15886,,4
15887,447,4
15888,,4
15889,3242,4
15890,,4
15891,3242,4
15892,,4
15893,447,4
15894,,4
15895,9944,4
15896,,4
15897,10840,4
15898,399,4
15899,10836,4
15900,10838,4
15901,10840,4
15902,399,4
15903,10836,4
15904,10838,4
15905,11561,4
15906,,4
15907,11561,4
15908,,4
15909,1808,4
15910,,4
15911,2545,4
15912,,4
15913,2537,4
15914,,4
15915,2529,4
15916,,4
15917,1808,4
15918,,4
15919,2545,4
15920,,4
15921,2537,4
15922,,4
15923,2529,4
15924,,4
15925,1551,4
15926,,4
15927,3901,4
15928,,4
15929,3941,4
15930,,4
15931,3981,4
15932,,4
15933,3897,4
15935,1547,4
15936,,4
15937,3937,4
15938,,4
15939,3977,4
15940,,4
15941,1563,4
15942,,4
15943,3913,4
15945,3953,4
15946,,4
15947,3993,4
15948,,4
15949,1557,4
15950,,4
15951,3907,4
15953,3947,4
15954,,4
15955,3987,4
15956,,4
15957,1563,4
15958,,4
15959,3913,4
15960,,4
15961,3953,4
15962,,4
15963,3993,4
15964,,4
15965,1998,4
15966,,4
15967,2103,4
15968,,4
16029,,2
16032,,2
16046,484,4
16047,497,4
16048,498,4
16049,485,4
16050,486,4
16051,490,4
16052,487,4
16053,488,4
16054,491,4
16055,492,4
16056,493,4
16057,496,4
16058,489,4
16059,494,4
16060,495,4
16061,1875,4
16062,13320,4
16063,,4
16064,501,4
16065,10629,4
16066,,4
16067,503,4
16068,499,4
16126,11370,4
16213,,1
16214,,1
16227,,1
16229,,1
16231,,1
16233,,1
16236,,1
16238,,1
16240,,1
16242,,1
16278,,1
16297,10998,1
16299,10998,1
16301,10998,1
16303,10998,1
16305,1304,1
16307,,1
16309,,1
16311,,1
16313,1284,1
16315,,1
16317,,1
16319,,1
16321,1264,1
16323,,1
16325,,1
16327,,1
16329,1197,1
16331,,1
16333,,1
16335,,1
16337,1294,1
16339,,1
16341,,1
16343,,1
16345,1274,1
16347,,1
16349,,1
16351,,1
16353,,1
16355,,1
16357,11301,1
16359,11301,1
16361,,1
16363,,1
16365,11303,1
16367,11303,1
16369,,1
16371,,1
16373,11305,1
16375,11305,1
16377,,1
16379,,1
16381,11277,1
16383,11277,1
16385,,1
16387,,1
16389,,1
16391,11267,1
16393,,1
16395,,1
16397,,1
16399,11247,1
16401,,1
16403,,1
16405,,1
16407,11227,1
16409,,1
16411,,1
16413,,1
16415,11217,1
16417,,1
16419,,1
16421,,1
16423,11237,1
16425,,1
16427,,1
16429,,1
16431,11257,1
16433,11355,1
16435,11355,1
16439,11355,1
16441,11357,1
16443,11357,1
16447,11357,1
16449,11359,1
16451,11359,1
16455,11359,1
16457,12274,1
16467,12265,1
16469,12265,1
16475,12269,1
16477,12269,1
16481,12225,1
16483,,1
16485,,1
16487,12225,1
16489,12217,1
16491,,1
16493,,1
16495,12217,1
16497,12261,1
16499,12261,1
16505,12257,1
16507,12257,1
16513,13320,1
16515,13320,1
16517,13320,1
16519,13320,1
16521,10629,1
16523,10629,1
16525,10629,1
16527,10629,1
16529,,1
16531,,1
16533,11561,1
16535,11561,1
16537,11563,1
16599,1195,5
16601,1195,5
16603,1195,5
16605,1195,5
16631,,1
16688,,1
16689,,1
16690,,1
16691,,1
16692,,1
16694,,1
16696,,1
16697,,1
17167,,1
17168,,1
17174,,1
17175,,1
17176,,1
17177,,1
17178,,1
17180,,1
17181,,1
17182,,1
17402,,1
17403,,1
17404,,1
17406,,1
17407,,1
17408,,1
17476,,1
17478,,1
17480,,1
17482,,1
17484,1875,4
17485,13320,4
17486,,4
17487,501,4
17488,10629,4
17489,,4
17490,503,4
17491,499,4
17492,3538,4
17493,3528,4
17494,523,4
17495,2291,4
17496,2289,4
17497,2295,4
17498,578,4
17499,2293,4
17500,526,4
17501,,4
17502,11301,4
17503,,4
17504,11303,4
17505,,4
17506,11305,4
17507,,4
17508,11277,4
17509,,4
17510,1445,4
17511,,4
17512,1284,4
17513,,4
17514,1304,4
17515,,4
17516,1264,4
17517,,4
17518,1197,4
17519,,4
17520,1973,4
17521,,4
17522,1353,4
17523,,4
17524,1539,4
17525,,4
17526,1195,4
17527,,4
17528,1445,4
17529,,4
17536,11267,4
17537,,4
17538,11247,4
17539,,4
17540,11227,4
17541,,4
17542,11217,4
17543,,4
17544,11257,4
17545,,4
17546,3538,4
17547,3528,4
17548,523,4
17549,1304,4
17550,,4
17551,1284,4
17552,,4
17553,1264,4
17554,,4
17555,1197,4
17556,,4
17557,1294,4
17558,,4
17559,526,4
17561,,4
17619,,4
17620,,4
17634,621,4
17635,,4
17636,638,4
17637,,4
17648,,1
17650,,1
17652,,1
17654,,1
17656,,1
17658,,1
17660,,1
17662,,1
17664,,1
17666,,1
17668,,1
17670,,1
17672,,1
17674,,1
17676,,1
17678,,1
17680,,1
17682,,1
17684,,1
17686,,1
17688,,1
17690,,1
17692,,1
17694,,1
17703,,4
17704,,4
17709,2006,4
17710,,4
17713,622,4
17714,,4
17715,623,4
17716,,4
17718,,4
17719,,4
17720,,4
17721,,4
17722,627,4
17723,,4
17726,642,4
17727,,4
17728,641,4
17729,,4
17732,639,4
17733,,4
17736,,4
17737,,4
17738,,4
17739,,4
17740,641,4
17741,,4
17770,,1
17771,,1
17772,,1
17773,,1
17812,,4
17813,,4
17832,11301,4
17833,,4
17834,11303,4
17835,,4
17836,11305,4
17837,,4
17838,11277,4
17839,,4
17841,,4
17842,,4
17843,626,4
17844,,4
17857,,1
17859,,1
17861,,1
17863,,1
17902,,2
17912,17482,2
17913,,2
17918,640,4
17919,,4
17920,643,4
17921,,4
17922,,4
17923,,4
17924,,4
17925,,4
17926,,4
17927,,4
17928,,4
17929,,4
17930,603,4
17931,,4
17932,,4
17933,,4
17938,,1
18036,,1
18037,,1
18038,,1
18039,,1
18040,,1
18041,,1
18042,,1
18043,,1
18044,,1
18045,,1
18046,,1
18047,,1
18048,,1
18049,,1
18050,,1
18051,,1
18052,,1
18053,,1
18054,,1
18055,,1
18056,,1
18057,,1
18058,,1
18059,,1
18060,,1
18061,,1
18062,,1
18063,,1
18064,,1
18065,,1
18066,,1
18067,,1
18068,12108,2
18069,,2
18588,,1
18590,18036,2
18591,,2
18592,18038,2
18593,,2
18594,18040,2
18595,,2
18596,18042,2
18597,,2
18598,18044,2
18599,,2
18600,18046,2
18601,,2
18602,18048,2
18603,,2
18604,18050,2
18605,,2
18606,18052,2
18607,,2
18608,18054,2
18609,,2
18610,18056,2
18611,,2
18612,18058,2
18613,,2
18614,18060,2
18615,,2
18616,18062,2
18617,,2
18618,18066,2
18619,,2
18624,18064,2
18625,,2
18626,,1
18635,18626,1
18637,18626,1
18639,,1
18658,439,6
18660,12056,6
18662,12066,6
18664,439,6
18666,12056,6
18668,12066,6
18670,439,6
18672,12056,6
18674,12066,6
18676,12066,6
18680,439,6
18682,12056,6
18684,12066,6
18686,439,6
18688,12056,6
18690,12066,6
18692,439,6
18694,12056,6
18696,12066,6
18698,12066,6
18700,1304,6
18702,1304,6
18704,1304,6
18706,1304,6
18708,1304,6
18710,1304,6
18712,1284,6
18714,1284,6
18716,1264,6
18718,1264,6
18720,1197,6
18722,1197,6
18724,1294,6
18726,1294,6
18728,1294,6
18730,1294,6
18740,1284,6
18742,1284,6
18744,1264,6
18746,1264,6
18748,1197,6
18750,1197,6
18752,1284,6
18754,1284,6
18756,1264,6
18758,1264,6
18760,1197,6
18762,1197,6
18764,1294,6
18766,1294,6
18768,1304,6
18770,1284,6
18772,1264,6
18775,1197,6
18777,1294,6
18779,1304,6
18781,1284,6
18783,1264,6
18785,1197,6
18787,1294,6
18789,1304,6
18791,1284,6
18793,1264,6
18795,1197,6
18797,1294,6
18799,11267,6
18801,11247,6
18803,11227,6
18805,11217,6
18807,11257,6
18809,11267,6
18811,11247,6
18813,11227,6
18815,11217,6
18817,11257,6
18819,11267,6
18821,11247,6
18823,11227,6
18825,11217,6
18827,11257,6
18829,11267,6
18831,11267,6
18833,11247,6
18835,11247,6
18837,11227,6
18839,11227,6
18841,11217,6
18843,11217,6
18845,11257,6
18847,11257,6
18849,11267,6
18851,11267,6
18853,11247,6
18855,11247,6
18857,11227,6
18859,11227,6
18861,11257,6
18863,11257,6
18865,11257,6
18867,11257,6
18869,11217,6
18871,11217,6
18873,11227,6
18875,11227,6
18877,11247,6
18879,11247,6
18881,11267,6
18883,11267,6
18885,11301,6
18887,11301,6
18889,11303,6
18891,11303,6
18893,11305,6
18895,11305,6
18897,11277,6
18899,11277,6
18901,11301,6
18903,11301,6
18905,11303,6
18907,11303,6
18909,11305,6
18911,11305,6
18913,11277,6
18915,11277,6
18917,11277,6
18919,11277,6
18921,11305,6
18923,11305,6
18925,11303,6
18927,11303,6
18929,11301,6
18931,11301,6
18933,11301,6
18935,11301,6
18937,11303,6
18939,11303,6
18941,11305,6
18943,11305,6
18945,11277,6
18947,11277,6
18949,11301,6
18951,11303,6
18953,11305,6
18955,11277,6
18957,11301,6
18959,11303,6
18961,11305,6
18963,11277,6
18965,11301,6
18967,11303,6
18969,11305,6
18971,11277,6
18973,11301,6
18975,11303,6
18977,11305,6
18979,11277,6
18981,11355,6
18983,11355,6
18985,11355,6
18987,11357,6
18989,11357,6
18991,11357,6
18999,523,6
19001,523,6
19003,523,6
19005,523,6
19007,523,6
19009,523,6
19011,523,6
19013,523,6
19015,523,6
19017,3528,6
19019,3528,6
19021,3528,6
19023,3528,6
19025,3528,6
19027,3528,6
19029,3528,6
19031,3528,6
19033,3528,6
19035,3538,6
19036,3538,6
19037,3538,6
19038,3538,6
19039,3538,6
19040,3538,6
19041,3538,6
19042,3538,6
19043,3538,6
19044,3538,6
19045,3538,6
19046,3538,6
19047,11355,6
19049,11355,6
19051,11355,6
19053,11357,6
19055,11357,6
19057,11357,6
19065,529,6
19067,529,6
19069,529,6
19071,529,6
19073,529,6
19075,529,6
19077,12217,6
19079,12217,6
19081,12217,6
19083,12217,6
19085,12217,6
19087,12217,6
19101,530,6
19103,530,6
19105,530,6
19107,12257,6
19109,12257,6
19111,12257,6
19113,12261,6
19115,12261,6
19117,12261,6
19119,12261,6
19129,3586,6
19131,3586,6
19133,3586,6
19135,3586,6
19137,3586,6
19139,3586,6
19141,3596,6
19143,3596,6
19145,3596,6
19147,3596,6
19149,3596,6
19151,3596,6
19169,399,6
19171,399,6
19173,399,6
19175,399,6
19177,399,6
19179,399,6
19181,10836,6
19183,10836,6
19185,10836,6
19187,10836,6
19189,10836,6
19191,10836,6
19193,10838,6
19194,10838,6
19195,10840,6
19196,10840,6
19197,10840,6
19198,10840,6
19199,10838,6
19200,10838,6
19201,10838,6
19202,10840,6
19203,10838,6
19204,10840,6
19205,10838,6
19206,10840,6
19207,10838,6
19208,10840,6
19209,2529,6
19211,2537,6
19213,2545,6
19215,1808,6
19217,2529,6
19219,2537,6
19221,2545,6
19223,1808,6
19225,2529,6
19227,2537,6
19229,2545,6
19231,1808,6
19233,2529,6
19235,2529,6
19237,2537,6
19239,2537,6
19241,2545,6
19243,2545,6
19245,1808,6
19247,1808,6
19249,2529,6
19251,2537,6
19253,2545,6
19255,1808,6
19257,2291,6
19258,2291,6
19259,2289,6
19260,2289,6
19261,2295,6
19262,2295,6
19263,2293,6
19264,2293,6
19265,2293,6
19266,2293,6
19267,2295,6
19268,2295,6
19269,2289,6
19270,2289,6
19271,2291,6
19272,2291,6
19273,2291,6
19274,2291,6
19275,2289,6
19276,2289,6
19277,2295,6
19278,2295,6
19279,2293,6
19280,2293,6
19281,2293,6
19282,2293,6
19283,2295,6
19284,2295,6
19285,2289,6
19286,2289,6
19287,2291,6
19288,2291,6
19289,11561,6
19293,11561,6
19295,11561,6
19297,11561,6
19299,11561,6
19301,11561,6
19303,11561,6
19311,11561,6
19313,434,6
19315,12052,6
19317,12054,6
19319,434,6
19321,12052,6
19323,12054,6
19325,434,6
19327,12052,6
19329,12054,6
19335,12054,6
19337,434,6
19339,12052,6
19341,12054,6
19343,434,6
19345,12052,6
19347,12054,6
19349,434,6
19351,12052,6
19353,12054,6
19359,12054,6
19361,11217,6
19363,11217,6
19491,,4
19534,,4
19535,,4
19536,,4
19537,,4
19538,,4
19539,,4
19540,,4
19551,,4
19553,,4
19554,,4
19555,,4
19556,,4
19720,,1
19724,,1
19726,,1
19739,13320,2
19740,,2
19744,,1
19806,12709,2
19807,,2
19810,12709,1
19811,,1
19812,12709,1
19813,,1
19814,12709,1
19815,,1
19923,1948,1
19925,1948,1
19927,1948,1
19929,1957,1
19931,1957,1
19935,1958,1
19937,1958,1
19939,1958,1
19942,1955,1
19944,1955,1
19946,1955,1
19948,1956,1
19950,1956,1
19952,1956,1
19962,215,4
19964,216,4
19966,217,4
19968,218,4
19970,178,4
19972,179,4
19974,180,4
19976,181,4
19978,239,4
19980,240,4
19982,241,4
19984,242,4
19986,182,4
19988,183,4
19990,184,4
19992,185,4
19994,186,4
19995,,4
19996,187,4
19998,188,4
20000,189,4
20002,190,4
20003,,4
20004,191,4
20006,192,4
20008,193,4
20010,247,4
20012,248,4
20014,249,4
20016,250,4
20018,255,4
20020,256,4
20022,257,4
20024,258,4
20026,17688,4
20028,17684,4
20030,17682,4
20032,17690,4
20034,219,4
20036,220,4
20038,221,4
20040,222,4
20043,223,4
20045,224,4
20047,225,4
20049,226,4
20051,227,4
20053,228,4
20055,229,4
20057,230,4
20059,,1
20060,,1
20061,,1
20062,,1
20063,,1
20064,,1
20065,,1
20066,,1
20069,,1
20070,,1
20121,,4
20124,,1
20125,628,2
20126,,2
20138,,1
20157,,4
20158,,4
20159,,4
20160,,4
20161,,4
20183,,1
20185,,1
20187,,1
20189,,1
20199,1957,4
20201,1957,5
20203,1957,5
20205,1957,5
20207,1957,5
20214,1947,1
20216,1947,1
20218,1947,1
20219,,1
20220,2002,1
20222,2002,1
20224,2002,1
20225,,1
20226,2004,1
20228,2004,1
20230,2004,1
20231,,1
20232,2003,1
20234,2003,1
20236,2003,1
20237,,1
20238,2579,1
20239,,1
20240,2579,1
20241,,1
20242,2579,1
20243,,1
20244,2583,1
20245,,1
20246,2583,1
20247,,1
20248,2583,1
20249,,1
20250,2587,1
20251,,1
20252,2587,1
20253,,1
20254,2587,1
20255,,1
20260,4013,1
20261,,1
20262,4013,1
20263,,1
20264,4013,1
20265,,1
20280,,1
20306,,1
20307,,1
20308,,1
20343,11291,2
20344,,2
20345,11293,2
20346,,2
20347,11295,2
20348,,2
20349,11297,2
20350,,2
20351,11299,2
20352,,2
20353,11279,2
20354,,2
20405,,1
20406,,1
20408,,1
20409,,1
20444,,1
20446,,1
20448,,1
20450,,1
20452,,1
20454,,1
20498,,4
20499,,4
20500,,4
20501,,4
20502,,4
20503,,4
20504,,4
20505,,4
20506,,4
20507,,4
20508,,4
20509,,4
20514,,1
20539,,1
20555,3566,3
20556,,3
20557,577,3
20558,,3
20559,3576,3
20560,,3
20561,11370,3
20562,,3
20563,11370,3
20564,,3
20565,11370,3
20566,,3
20567,3887,3
20568,,3
20569,3887,3
20570,,3
20573,1948,3
20574,,3
20575,1958,3
20576,,3
20577,1955,3
20578,,3
20579,1956,3
20580,,3
20581,580,3
20582,,3
20587,565,3
20588,,3
20589,570,3
20590,,3
20591,574,3
20592,,3
20593,10629,3
20594,,3
20595,499,3
20596,,3
20597,1875,3
20598,,3
20599,501,3
20600,,3
20601,13320,3
20602,,3
20603,503,3
20604,,3
20605,2529,3
20606,,3
20607,2537,3
20608,,3
20609,2545,3
20610,,3
20611,1808,3
20612,,3
20613,11561,3
20614,,3
20617,399,3
20618,,3
20619,10836,3
20620,,3
20621,10838,3
20622,,3
20623,10840,3
20624,,3
20625,377,3
20626,,3
20627,377,3
20628,,3
20629,3829,3
20630,,3
20631,3839,3
20632,,3
20633,2291,3
20634,,3
20635,2295,3
20636,,3
20637,578,3
20638,,3
20639,2293,3
20640,,3
20641,2289,3
20642,,3
20701,,1
20703,,1
20721,194,4
20723,195,4
20725,196,4
20727,197,4
20729,198,4
20731,199,4
20733,200,4
20735,201,4
20737,17664,4
20739,17666,4
20741,17668,4
20743,17670,4
20745,17672,4
20747,17674,4
20749,17676,4
20751,17678,4
20753,178,4
20755,179,4
20757,180,4
20759,181,4
20761,182,4
20763,183,4
20765,184,4
20767,185,4
20769,186,4
20771,187,4
20773,188,4
20775,189,4
20777,190,4
20779,191,4
20781,192,4
20783,193,4
20785,194,4
20787,195,4
20789,196,4
20791,197,4
20793,198,4
20795,199,4
20797,200,4
20799,201,4
20801,17664,4
20803,17666,4
20805,17668,4
20807,17670,4
20809,17672,4
20811,17674,4
20813,17676,4
20815,17678,4
20817,243,4
20819,244,4
20821,245,4
