rigTypeID,activityKey,bonusType,productGroupID,filterID
37171,manufacturing,material,212,2
37171,manufacturing,material,213,2
37171,manufacturing,material,1232,2
37171,manufacturing,material,1233,2
37171,manufacturing,material,1234,2
37171,manufacturing,material,1238,2
37171,manufacturing,material,1245,2
37171,manufacturing,material,1246,2
37171,manufacturing,material,1247,2
37171,manufacturing,material,1249,2
37171,manufacturing,material,1250,2
37171,manufacturing,material,737,2
37171,manufacturing,material,740,2
37171,manufacturing,material,1770,2
37171,manufacturing,material,1273,2
37171,manufacturing,material,762,2
37171,manufacturing,material,1275,2
37171,manufacturing,material,1276,2
37171,manufacturing,material,763,2
37171,manufacturing,material,764,2
37171,manufacturing,material,765,2
37171,manufacturing,material,766,2
37171,manufacturing,material,767,2
37171,manufacturing,material,768,2
37171,manufacturing,material,769,2
37171,manufacturing,material,770,2
37171,manufacturing,material,771,2
37171,manufacturing,material,773,2
37171,manufacturing,material,774,2
37171,manufacturing,material,775,2
37171,manufacturing,material,776,2
37171,manufacturing,material,777,2
37171,manufacturing,material,778,2
37171,manufacturing,material,779,2
37171,manufacturing,material,1292,2
37171,manufacturing,material,781,2
37171,manufacturing,material,782,2
37171,manufacturing,material,1289,2
37171,manufacturing,material,786,2
37171,manufacturing,material,1299,2
37171,manufacturing,material,1815,2
37171,manufacturing,material,1308,2
37171,manufacturing,material,285,2
37171,manufacturing,material,1313,2
37171,manufacturing,material,290,2
37171,manufacturing,material,291,2
37171,manufacturing,material,295,2
37171,manufacturing,material,300,2
37171,manufacturing,material,302,2
37171,manufacturing,material,303,2
37171,manufacturing,material,815,2
37171,manufacturing,material,4913,2
37171,manufacturing,material,315,2
37171,manufacturing,material,316,2
37171,manufacturing,material,325,2
37171,manufacturing,material,326,2
37171,manufacturing,material,328,2
37171,manufacturing,material,329,2
37171,manufacturing,material,330,2
37171,manufacturing,material,842,2
37171,manufacturing,material,338,2
37171,manufacturing,material,339,2
37171,manufacturing,material,340,2
37171,manufacturing,material,862,2
37171,manufacturing,material,361,2
37171,manufacturing,material,367,2
37171,manufacturing,material,1395,2
37171,manufacturing,material,1396,2
37171,manufacturing,material,379,2
37171,manufacturing,material,899,2
37171,manufacturing,material,407,2
37171,manufacturing,material,448,2
37171,manufacturing,material,1986,2
37171,manufacturing,material,1988,2
37171,manufacturing,material,464,2
37171,manufacturing,material,2008,2
37171,manufacturing,material,4060,2
37171,manufacturing,material,481,2
37171,manufacturing,material,2018,2
37171,manufacturing,material,483,2
37171,manufacturing,material,4067,2
37171,manufacturing,material,506,2
37171,manufacturing,material,507,2
37171,manufacturing,material,508,2
37171,manufacturing,material,4093,2
37171,manufacturing,material,510,2
37171,manufacturing,material,511,2
37171,manufacturing,time,512,2
37171,manufacturing,time,509,2
37171,manufacturing,time,514,2
37171,manufacturing,time,515,2
37171,manufacturing,time,4107,2
37171,manufacturing,time,12,2
37171,manufacturing,time,524,2
37171,manufacturing,time,4117,2
37171,manufacturing,time,538,2
37171,manufacturing,time,4127,2
37171,manufacturing,time,1533,2
37171,manufacturing,time,546,2
37171,manufacturing,time,38,2
37171,manufacturing,time,39,2
37171,manufacturing,time,40,2
37171,manufacturing,time,4137,2
37171,manufacturing,time,41,2
37171,manufacturing,time,4138,2
37171,manufacturing,time,43,2
37171,manufacturing,time,46,2
37171,manufacturing,time,47,2
37171,manufacturing,time,48,2
37171,manufacturing,time,49,2
37171,manufacturing,time,52,2
37171,manufacturing,time,53,2
37171,manufacturing,time,54,2
37171,manufacturing,time,55,2
37171,manufacturing,time,57,2
37171,manufacturing,time,59,2
37171,manufacturing,time,60,2
37171,manufacturing,time,61,2
37171,manufacturing,time,62,2
37171,manufacturing,time,63,2
37171,manufacturing,time,65,2
37171,manufacturing,time,67,2
37171,manufacturing,time,68,2
37171,manufacturing,time,71,2
37171,manufacturing,time,72,2
37171,manufacturing,time,585,2
37171,manufacturing,time,74,2
37171,manufacturing,time,76,2
37171,manufacturing,time,77,2
37171,manufacturing,time,78,2
37171,manufacturing,time,589,2
37171,manufacturing,time,80,2
37171,manufacturing,time,590,2
37171,manufacturing,time,82,2
37171,manufacturing,time,588,2
37171,manufacturing,time,4174,2
37171,manufacturing,time,4184,2
37171,manufacturing,time,96,2
37171,manufacturing,time,98,2
37171,manufacturing,time,1122,2
37171,manufacturing,time,1150,2
37171,manufacturing,time,1154,2
37171,manufacturing,time,1156,2
37171,manufacturing,time,645,2
37171,manufacturing,time,646,2
37171,manufacturing,time,647,2
37171,manufacturing,time,644,2
37171,manufacturing,time,649,2
37171,manufacturing,time,1672,2
37171,manufacturing,time,1674,2
37171,manufacturing,time,650,2
37171,manufacturing,time,1673,2
37171,manufacturing,time,658,2
37171,manufacturing,time,1697,2
37171,manufacturing,time,1698,2
37171,manufacturing,time,1699,2
37171,manufacturing,time,1700,2
37171,manufacturing,time,1189,2
37171,manufacturing,time,4769,2
37171,manufacturing,time,1706,2
37171,manufacturing,time,1199,2
37171,manufacturing,time,1223,2
37171,manufacturing,time,4807,2
37171,manufacturing,time,201,2
37171,manufacturing,time,4810,2
37171,manufacturing,time,1226,2
37171,manufacturing,time,205,2
37171,manufacturing,time,1230,2
37171,manufacturing,time,208,2
37171,manufacturing,time,209,2
37171,manufacturing,time,210,2
37171,manufacturing,time,211,2
37171,manufacturing,time,212,2
37171,manufacturing,time,213,2
37171,manufacturing,time,1232,2
37171,manufacturing,time,1233,2
37171,manufacturing,time,1234,2
37171,manufacturing,time,1238,2
37171,manufacturing,time,1245,2
37171,manufacturing,time,1246,2
37171,manufacturing,time,1247,2
37171,manufacturing,time,1249,2
37171,manufacturing,time,1250,2
37171,manufacturing,time,737,2
37171,manufacturing,time,740,2
37171,manufacturing,time,1770,2
37171,manufacturing,time,1273,2
37171,manufacturing,time,762,2
37171,manufacturing,time,1275,2
37171,manufacturing,time,1276,2
37171,manufacturing,time,763,2
37171,manufacturing,time,764,2
37171,manufacturing,time,765,2
37171,manufacturing,time,766,2
37171,manufacturing,time,767,2
37171,manufacturing,time,768,2
37171,manufacturing,time,769,2
37171,manufacturing,time,770,2
37171,manufacturing,time,771,2
37171,manufacturing,time,773,2
37171,manufacturing,time,774,2
37171,manufacturing,time,775,2
37171,manufacturing,time,776,2
37171,manufacturing,time,777,2
37171,manufacturing,time,778,2
37171,manufacturing,time,779,2
37171,manufacturing,time,1292,2
37171,manufacturing,time,781,2
37171,manufacturing,time,782,2
37171,manufacturing,time,1289,2
37171,manufacturing,time,786,2
37171,manufacturing,time,1299,2
37171,manufacturing,time,1815,2
37171,manufacturing,time,1308,2
37171,manufacturing,time,285,2
37171,manufacturing,time,1313,2
37171,manufacturing,time,290,2
37171,manufacturing,time,291,2
37171,manufacturing,time,295,2
37171,manufacturing,time,300,2
37171,manufacturing,time,302,2
37171,manufacturing,time,303,2
37171,manufacturing,time,815,2
37171,manufacturing,time,4913,2
37171,manufacturing,time,315,2
37171,manufacturing,time,316,2
37171,manufacturing,time,325,2
37171,manufacturing,time,326,2
37171,manufacturing,time,328,2
37171,manufacturing,time,329,2
37171,manufacturing,time,330,2
37171,manufacturing,time,842,2
37171,manufacturing,time,338,2
37171,manufacturing,time,339,2
37171,manufacturing,time,340,2
37171,manufacturing,time,862,2
37171,manufacturing,time,361,2
37171,manufacturing,time,367,2
37171,manufacturing,time,1395,2
37171,manufacturing,time,1396,2
37171,manufacturing,time,379,2
37171,manufacturing,time,899,2
37171,manufacturing,time,407,2
37171,manufacturing,time,448,2
37171,manufacturing,time,1986,2
37171,manufacturing,time,1988,2
37171,manufacturing,time,464,2
37171,manufacturing,time,2008,2
37171,manufacturing,time,4060,2
37171,manufacturing,time,481,2
37171,manufacturing,time,2018,2
37171,manufacturing,time,483,2
37171,manufacturing,time,4067,2
37171,manufacturing,time,506,2
37171,manufacturing,time,507,2
37171,manufacturing,time,508,2
37171,manufacturing,time,4093,2
37171,manufacturing,time,510,2
37171,manufacturing,time,511,2
37172,manufacturing,material,1538,11
37172,manufacturing,material,547,11
37172,manufacturing,material,4594,11
37172,manufacturing,material,485,11
37172,manufacturing,material,883,11
37172,manufacturing,time,1538,11
37172,manufacturing,time,547,11
37172,manufacturing,time,4594,11
37172,manufacturing,time,485,11
37172,manufacturing,time,883,11
37173,manufacturing,material,1538,11
37173,manufacturing,material,547,11
37173,manufacturing,material,4594,11
37173,manufacturing,material,485,11
37173,manufacturing,material,883,11
37173,manufacturing,time,1538,11
37173,manufacturing,time,547,11
37173,manufacturing,time,4594,11
37173,manufacturing,time,485,11
37173,manufacturing,time,883,11
37174,manufacturing,material,716,14
37174,manufacturing,material,964,14
37174,manufacturing,material,334,14
37174,manufacturing,material,332,14
37174,manufacturing,material,913,15
37174,manufacturing,time,716,14
37174,manufacturing,time,964,14
37174,manufacturing,time,334,14
37174,manufacturing,time,332,14
37174,manufacturing,time,913,15
37175,manufacturing,material,716,14
37175,manufacturing,material,964,14
37175,manufacturing,material,334,14
37175,manufacturing,material,332,14
37175,manufacturing,material,913,15
37175,manufacturing,time,716,14
37175,manufacturing,time,964,14
37175,manufacturing,time,334,14
37175,manufacturing,time,332,14
37175,manufacturing,time,913,15
37178,manufacturing,material,544,1
37178,manufacturing,material,640,1
37178,manufacturing,material,641,1
37178,manufacturing,material,1537,1
37178,manufacturing,material,100,1
37178,manufacturing,material,101,1
37178,manufacturing,material,1159,1
37178,manufacturing,material,4777,1
37178,manufacturing,material,4778,1
37178,manufacturing,material,4779,1
37178,manufacturing,material,1652,1
37178,manufacturing,material,1653,1
37178,manufacturing,material,639,1
37178,manufacturing,material,512,2
37178,manufacturing,material,509,2
37178,manufacturing,material,514,2
37178,manufacturing,material,515,2
37178,manufacturing,material,4107,2
37178,manufacturing,material,12,2
37178,manufacturing,material,524,2
37178,manufacturing,material,4117,2
37178,manufacturing,material,538,2
37178,manufacturing,material,4127,2
37178,manufacturing,material,1533,2
37178,manufacturing,material,546,2
37178,manufacturing,material,38,2
37178,manufacturing,material,39,2
37178,manufacturing,material,40,2
37178,manufacturing,material,4137,2
37178,manufacturing,material,41,2
37178,manufacturing,material,4138,2
37178,manufacturing,material,43,2
37178,manufacturing,material,46,2
37178,manufacturing,material,47,2
37178,manufacturing,material,48,2
37178,manufacturing,material,49,2
37178,manufacturing,material,52,2
37178,manufacturing,material,53,2
37178,manufacturing,material,54,2
37178,manufacturing,material,55,2
37178,manufacturing,material,57,2
37178,manufacturing,material,59,2
37178,manufacturing,material,60,2
37178,manufacturing,material,61,2
37178,manufacturing,material,62,2
37178,manufacturing,material,63,2
37178,manufacturing,material,65,2
37178,manufacturing,material,67,2
37178,manufacturing,material,68,2
37178,manufacturing,material,71,2
37178,manufacturing,material,72,2
37178,manufacturing,material,585,2
37178,manufacturing,material,74,2
37178,manufacturing,material,76,2
37178,manufacturing,material,77,2
37178,manufacturing,material,78,2
37178,manufacturing,material,589,2
37178,manufacturing,material,80,2
37178,manufacturing,material,590,2
37178,manufacturing,material,82,2
37178,manufacturing,material,588,2
37178,manufacturing,material,4174,2
37178,manufacturing,material,4184,2
37178,manufacturing,material,96,2
37178,manufacturing,material,98,2
37178,manufacturing,material,1122,2
37178,manufacturing,material,1150,2
37178,manufacturing,material,1154,2
37178,manufacturing,material,1156,2
37178,manufacturing,material,645,2
37178,manufacturing,material,646,2
37178,manufacturing,material,647,2
37178,manufacturing,material,644,2
37178,manufacturing,material,649,2
37178,manufacturing,material,1672,2
37178,manufacturing,material,1674,2
37178,manufacturing,material,650,2
37178,manufacturing,material,1673,2
37178,manufacturing,material,658,2
37178,manufacturing,material,1697,2
37178,manufacturing,material,1698,2
37178,manufacturing,material,1699,2
37178,manufacturing,material,1700,2
37178,manufacturing,material,1189,2
37178,manufacturing,material,4769,2
37178,manufacturing,material,1706,2
37178,manufacturing,material,1199,2
37178,manufacturing,material,1223,2
37178,manufacturing,material,4807,2
37178,manufacturing,material,201,2
37178,manufacturing,material,4810,2
37178,manufacturing,material,1226,2
37178,manufacturing,material,205,2
37178,manufacturing,material,1230,2
37178,manufacturing,material,208,2
37178,manufacturing,material,209,2
37178,manufacturing,material,210,2
37178,manufacturing,material,211,2
37178,manufacturing,material,212,2
37178,manufacturing,material,213,2
37178,manufacturing,material,1232,2
37178,manufacturing,material,1233,2
37178,manufacturing,material,1234,2
37178,manufacturing,material,1238,2
37178,manufacturing,material,1245,2
37178,manufacturing,material,1246,2
37178,manufacturing,material,1247,2
37178,manufacturing,material,1249,2
37178,manufacturing,material,1250,2
37178,manufacturing,material,737,2
37178,manufacturing,material,740,2
37178,manufacturing,material,1770,2
37178,manufacturing,material,1273,2
37178,manufacturing,material,762,2
37178,manufacturing,material,1275,2
37178,manufacturing,material,1276,2
37178,manufacturing,material,763,2
37178,manufacturing,material,764,2
37178,manufacturing,material,765,2
37178,manufacturing,material,766,2
37178,manufacturing,material,767,2
37178,manufacturing,material,768,2
37178,manufacturing,material,769,2
37178,manufacturing,material,770,2
37178,manufacturing,material,771,2
37178,manufacturing,material,773,2
37178,manufacturing,material,774,2
37178,manufacturing,material,775,2
37178,manufacturing,material,776,2
37178,manufacturing,material,777,2
37178,manufacturing,material,778,2
37178,manufacturing,material,779,2
37178,manufacturing,material,1292,2
37178,manufacturing,material,781,2
37178,manufacturing,material,782,2
37178,manufacturing,material,1289,2
37178,manufacturing,material,786,2
37178,manufacturing,material,1299,2
37178,manufacturing,material,1815,2
37178,manufacturing,material,1308,2
37178,manufacturing,material,285,2
37178,manufacturing,material,1313,2
37178,manufacturing,material,290,2
37178,manufacturing,material,291,2
37178,manufacturing,material,295,2
37178,manufacturing,material,300,2
37178,manufacturing,material,302,2
37178,manufacturing,material,303,2
37178,manufacturing,material,815,2
37178,manufacturing,material,4913,2
37178,manufacturing,material,315,2
37178,manufacturing,material,316,2
37178,manufacturing,material,325,2
37178,manufacturing,material,326,2
37178,manufacturing,material,328,2
37178,manufacturing,material,329,2
37178,manufacturing,material,330,2
37178,manufacturing,material,842,2
37178,manufacturing,material,338,2
37178,manufacturing,material,339,2
37178,manufacturing,material,340,2
37178,manufacturing,material,862,2
37178,manufacturing,material,361,2
37178,manufacturing,material,367,2
37178,manufacturing,material,1395,2
37178,manufacturing,material,1396,2
37178,manufacturing,material,379,2
37178,manufacturing,material,899,2
37178,manufacturing,material,407,2
37178,manufacturing,material,448,2
37178,manufacturing,material,1986,2
37178,manufacturing,material,1988,2
37178,manufacturing,material,464,2
37178,manufacturing,material,2008,2
37178,manufacturing,material,4060,2
37178,manufacturing,material,481,2
37178,manufacturing,material,2018,2
37178,manufacturing,material,483,2
37178,manufacturing,material,4067,2
37178,manufacturing,material,506,2
37178,manufacturing,material,507,2
37178,manufacturing,material,508,2
37178,manufacturing,material,4093,2
37178,manufacturing,material,510,2
37178,manufacturing,material,511,2
37178,manufacturing,material,772,4
37178,manufacturing,material,1019,4
37178,manufacturing,material,1546,4
37178,manufacturing,material,1547,4
37178,manufacturing,material,1548,4
37178,manufacturing,material,1549,4
37178,manufacturing,material,1551,4
37178,manufacturing,material,1569,4
37178,manufacturing,material,548,4
37178,manufacturing,material,4905,4
37178,manufacturing,material,83,4
37178,manufacturing,material,85,4
37178,manufacturing,material,86,4
37178,manufacturing,material,87,4
37178,manufacturing,material,88,4
37178,manufacturing,material,89,4
37178,manufacturing,material,4186,4
37178,manufacturing,material,90,4
37178,manufacturing,material,863,4
37178,manufacturing,material,864,4
37178,manufacturing,material,372,4
37178,manufacturing,material,373,4
37178,manufacturing,material,374,4
37178,manufacturing,material,375,4
37178,manufacturing,material,1400,4
37178,manufacturing,material,376,4
37178,manufacturing,material,377,4
37178,manufacturing,material,384,4
37178,manufacturing,material,385,4
37178,manufacturing,material,386,4
37178,manufacturing,material,387,4
37178,manufacturing,material,648,4
37178,manufacturing,material,394,4
37178,manufacturing,material,395,4
37178,manufacturing,material,396,4
37178,manufacturing,material,653,4
37178,manufacturing,material,654,4
37178,manufacturing,material,655,4
37178,manufacturing,material,656,4
37178,manufacturing,material,657,4
37178,manufacturing,material,907,4
37178,manufacturing,material,908,4
37178,manufacturing,material,916,4
37178,manufacturing,material,909,4
37178,manufacturing,material,910,4
37178,manufacturing,material,663,4
37178,manufacturing,material,911,4
37178,manufacturing,material,1701,4
37178,manufacturing,material,1702,4
37178,manufacturing,material,1987,4
37178,manufacturing,material,1989,4
37178,manufacturing,material,4808,4
37178,manufacturing,material,476,4
37178,manufacturing,material,4061,4
37178,manufacturing,material,4062,4
37178,manufacturing,material,479,4
37178,manufacturing,material,482,4
37178,manufacturing,material,1769,4
37178,manufacturing,material,1771,4
37178,manufacturing,material,492,4
37178,manufacturing,material,1773,4
37178,manufacturing,material,1774,4
37178,manufacturing,material,1772,4
37178,manufacturing,material,1677,4
37178,manufacturing,material,4088,4
37178,manufacturing,material,1678,4
37178,manufacturing,time,544,1
37178,manufacturing,time,640,1
37178,manufacturing,time,641,1
37178,manufacturing,time,1537,1
37178,manufacturing,time,100,1
37178,manufacturing,time,101,1
37178,manufacturing,time,1159,1
37178,manufacturing,time,4777,1
37178,manufacturing,time,4778,1
37178,manufacturing,time,4779,1
37178,manufacturing,time,1652,1
37178,manufacturing,time,1653,1
37178,manufacturing,time,639,1
37178,manufacturing,time,512,2
37178,manufacturing,time,509,2
37178,manufacturing,time,514,2
37178,manufacturing,time,515,2
37178,manufacturing,time,4107,2
37178,manufacturing,time,12,2
37178,manufacturing,time,524,2
37178,manufacturing,time,4117,2
37178,manufacturing,time,538,2
37178,manufacturing,time,4127,2
37178,manufacturing,time,1533,2
37178,manufacturing,time,546,2
37178,manufacturing,time,38,2
37178,manufacturing,time,39,2
37178,manufacturing,time,40,2
37178,manufacturing,time,4137,2
37178,manufacturing,time,41,2
37178,manufacturing,time,4138,2
37178,manufacturing,time,43,2
37178,manufacturing,time,46,2
37178,manufacturing,time,47,2
37178,manufacturing,time,48,2
37178,manufacturing,time,49,2
37178,manufacturing,time,52,2
37178,manufacturing,time,53,2
37178,manufacturing,time,54,2
37178,manufacturing,time,55,2
37178,manufacturing,time,57,2
37178,manufacturing,time,59,2
37178,manufacturing,time,60,2
37178,manufacturing,time,61,2
37178,manufacturing,time,62,2
37178,manufacturing,time,63,2
37178,manufacturing,time,65,2
37178,manufacturing,time,67,2
37178,manufacturing,time,68,2
37178,manufacturing,time,71,2
37178,manufacturing,time,72,2
37178,manufacturing,time,585,2
37178,manufacturing,time,74,2
37178,manufacturing,time,76,2
37178,manufacturing,time,77,2
37178,manufacturing,time,78,2
37178,manufacturing,time,589,2
37178,manufacturing,time,80,2
37178,manufacturing,time,590,2
37178,manufacturing,time,82,2
37178,manufacturing,time,588,2
37178,manufacturing,time,4174,2
37178,manufacturing,time,4184,2
37178,manufacturing,time,96,2
37178,manufacturing,time,98,2
37178,manufacturing,time,1122,2
37178,manufacturing,time,1150,2
37178,manufacturing,time,1154,2
37178,manufacturing,time,1156,2
37178,manufacturing,time,645,2
37178,manufacturing,time,646,2
37178,manufacturing,time,647,2
37178,manufacturing,time,644,2
37178,manufacturing,time,649,2
37178,manufacturing,time,1672,2
37178,manufacturing,time,1674,2
37178,manufacturing,time,650,2
37178,manufacturing,time,1673,2
37178,manufacturing,time,658,2
37178,manufacturing,time,1697,2
37178,manufacturing,time,1698,2
37178,manufacturing,time,1699,2
37178,manufacturing,time,1700,2
37178,manufacturing,time,1189,2
37178,manufacturing,time,4769,2
37178,manufacturing,time,1706,2
37178,manufacturing,time,1199,2
37178,manufacturing,time,1223,2
37178,manufacturing,time,4807,2
37178,manufacturing,time,201,2
37178,manufacturing,time,4810,2
37178,manufacturing,time,1226,2
37178,manufacturing,time,205,2
37178,manufacturing,time,1230,2
37178,manufacturing,time,208,2
37178,manufacturing,time,209,2
37178,manufacturing,time,210,2
37178,manufacturing,time,211,2
37178,manufacturing,time,212,2
37178,manufacturing,time,213,2
37178,manufacturing,time,1232,2
37178,manufacturing,time,1233,2
37178,manufacturing,time,1234,2
37178,manufacturing,time,1238,2
37178,manufacturing,time,1245,2
37178,manufacturing,time,1246,2
37178,manufacturing,time,1247,2
37178,manufacturing,time,1249,2
37178,manufacturing,time,1250,2
37178,manufacturing,time,737,2
37178,manufacturing,time,740,2
37178,manufacturing,time,1770,2
37178,manufacturing,time,1273,2
37178,manufacturing,time,762,2
37178,manufacturing,time,1275,2
37178,manufacturing,time,1276,2
37178,manufacturing,time,763,2
37178,manufacturing,time,764,2
37178,manufacturing,time,765,2
37178,manufacturing,time,766,2
37178,manufacturing,time,767,2
37178,manufacturing,time,768,2
37178,manufacturing,time,769,2
37178,manufacturing,time,770,2
37178,manufacturing,time,771,2
37178,manufacturing,time,773,2
37178,manufacturing,time,774,2
37178,manufacturing,time,775,2
37178,manufacturing,time,776,2
37178,manufacturing,time,777,2
37178,manufacturing,time,778,2
37178,manufacturing,time,779,2
37178,manufacturing,time,1292,2
37178,manufacturing,time,781,2
37178,manufacturing,time,782,2
37178,manufacturing,time,1289,2
37178,manufacturing,time,786,2
37178,manufacturing,time,1299,2
37178,manufacturing,time,1815,2
37178,manufacturing,time,1308,2
37178,manufacturing,time,285,2
37178,manufacturing,time,1313,2
37178,manufacturing,time,290,2
37178,manufacturing,time,291,2
37178,manufacturing,time,295,2
37178,manufacturing,time,300,2
37178,manufacturing,time,302,2
37178,manufacturing,time,303,2
37178,manufacturing,time,815,2
37178,manufacturing,time,4913,2
37178,manufacturing,time,315,2
37178,manufacturing,time,316,2
37178,manufacturing,time,325,2
37178,manufacturing,time,326,2
37178,manufacturing,time,328,2
37178,manufacturing,time,329,2
37178,manufacturing,time,330,2
37178,manufacturing,time,842,2
37178,manufacturing,time,338,2
37178,manufacturing,time,339,2
37178,manufacturing,time,340,2
37178,manufacturing,time,862,2
37178,manufacturing,time,361,2
37178,manufacturing,time,367,2
37178,manufacturing,time,1395,2
37178,manufacturing,time,1396,2
37178,manufacturing,time,379,2
37178,manufacturing,time,899,2
37178,manufacturing,time,407,2
37178,manufacturing,time,448,2
37178,manufacturing,time,1986,2
37178,manufacturing,time,1988,2
37178,manufacturing,time,464,2
37178,manufacturing,time,2008,2
37178,manufacturing,time,4060,2
37178,manufacturing,time,481,2
37178,manufacturing,time,2018,2
37178,manufacturing,time,483,2
37178,manufacturing,time,4067,2
37178,manufacturing,time,506,2
37178,manufacturing,time,507,2
37178,manufacturing,time,508,2
37178,manufacturing,time,4093,2
37178,manufacturing,time,510,2
37178,manufacturing,time,511,2
37178,manufacturing,time,772,4
37178,manufacturing,time,1019,4
37178,manufacturing,time,1546,4
37178,manufacturing,time,1547,4
37178,manufacturing,time,1548,4
37178,manufacturing,time,1549,4
37178,manufacturing,time,1551,4
37178,manufacturing,time,1569,4
37178,manufacturing,time,548,4
37178,manufacturing,time,4905,4
37178,manufacturing,time,83,4
37178,manufacturing,time,85,4
37178,manufacturing,time,86,4
37178,manufacturing,time,87,4
37178,manufacturing,time,88,4
37178,manufacturing,time,89,4
37178,manufacturing,time,4186,4
37178,manufacturing,time,90,4
37178,manufacturing,time,863,4
37178,manufacturing,time,864,4
37178,manufacturing,time,372,4
37178,manufacturing,time,373,4
37178,manufacturing,time,374,4
37178,manufacturing,time,375,4
37178,manufacturing,time,1400,4
37178,manufacturing,time,376,4
37178,manufacturing,time,377,4
37178,manufacturing,time,384,4
37178,manufacturing,time,385,4
37178,manufacturing,time,386,4
37178,manufacturing,time,387,4
37178,manufacturing,time,648,4
37178,manufacturing,time,394,4
37178,manufacturing,time,395,4
37178,manufacturing,time,396,4
37178,manufacturing,time,653,4
37178,manufacturing,time,654,4
37178,manufacturing,time,655,4
37178,manufacturing,time,656,4
37178,manufacturing,time,657,4
37178,manufacturing,time,907,4
37178,manufacturing,time,908,4
37178,manufacturing,time,916,4
37178,manufacturing,time,909,4
37178,manufacturing,time,910,4
37178,manufacturing,time,663,4
37178,manufacturing,time,911,4
37178,manufacturing,time,1701,4
37178,manufacturing,time,1702,4
37178,manufacturing,time,1987,4
37178,manufacturing,time,1989,4
37178,manufacturing,time,4808,4
37178,manufacturing,time,476,4
37178,manufacturing,time,4061,4
37178,manufacturing,time,4062,4
37178,manufacturing,time,479,4
37178,manufacturing,time,482,4
37178,manufacturing,time,1769,4
37178,manufacturing,time,1771,4
37178,manufacturing,time,492,4
37178,manufacturing,time,1773,4
37178,manufacturing,time,1774,4
37178,manufacturing,time,1772,4
37178,manufacturing,time,1677,4
37178,manufacturing,time,4088,4
37178,manufacturing,time,1678,4
37179,manufacturing,material,544,1
37179,manufacturing,material,640,1
37179,manufacturing,material,641,1
37179,manufacturing,material,1537,1
37179,manufacturing,material,100,1
37179,manufacturing,material,101,1
37179,manufacturing,material,1159,1
37179,manufacturing,material,4777,1
37179,manufacturing,material,4778,1
37179,manufacturing,material,4779,1
37179,manufacturing,material,1652,1
37179,manufacturing,material,1653,1
37179,manufacturing,material,639,1
37179,manufacturing,material,512,2
37179,manufacturing,material,509,2
37179,manufacturing,material,514,2
37179,manufacturing,material,515,2
37179,manufacturing,material,4107,2
37179,manufacturing,material,12,2
37179,manufacturing,material,524,2
37179,manufacturing,material,4117,2
37179,manufacturing,material,538,2
37179,manufacturing,material,4127,2
37179,manufacturing,material,1533,2
37179,manufacturing,material,546,2
37179,manufacturing,material,38,2
37179,manufacturing,material,39,2
37179,manufacturing,material,40,2
37179,manufacturing,material,4137,2
37179,manufacturing,material,41,2
37179,manufacturing,material,4138,2
37179,manufacturing,material,43,2
37179,manufacturing,material,46,2
37179,manufacturing,material,47,2
37179,manufacturing,material,48,2
37179,manufacturing,material,49,2
37179,manufacturing,material,52,2
37179,manufacturing,material,53,2
37179,manufacturing,material,54,2
37179,manufacturing,material,55,2
37179,manufacturing,material,57,2
37179,manufacturing,material,59,2
37179,manufacturing,material,60,2
37179,manufacturing,material,61,2
37179,manufacturing,material,62,2
37179,manufacturing,material,63,2
37179,manufacturing,material,65,2
37179,manufacturing,material,67,2
37179,manufacturing,material,68,2
37179,manufacturing,material,71,2
37179,manufacturing,material,72,2
37179,manufacturing,material,585,2
37179,manufacturing,material,74,2
37179,manufacturing,material,76,2
37179,manufacturing,material,77,2
37179,manufacturing,material,78,2
37179,manufacturing,material,589,2
37179,manufacturing,material,80,2
37179,manufacturing,material,590,2
37179,manufacturing,material,82,2
37179,manufacturing,material,588,2
37179,manufacturing,material,4174,2
37179,manufacturing,material,4184,2
37179,manufacturing,material,96,2
37179,manufacturing,material,98,2
37179,manufacturing,material,1122,2
37179,manufacturing,material,1150,2
37179,manufacturing,material,1154,2
37179,manufacturing,material,1156,2
37179,manufacturing,material,645,2
37179,manufacturing,material,646,2
37179,manufacturing,material,647,2
37179,manufacturing,material,644,2
37179,manufacturing,material,649,2
37179,manufacturing,material,1672,2
37179,manufacturing,material,1674,2
37179,manufacturing,material,650,2
37179,manufacturing,material,1673,2
37179,manufacturing,material,658,2
37179,manufacturing,material,1697,2
37179,manufacturing,material,1698,2
37179,manufacturing,material,1699,2
37179,manufacturing,material,1700,2
37179,manufacturing,material,1189,2
37179,manufacturing,material,4769,2
37179,manufacturing,material,1706,2
37179,manufacturing,material,1199,2
37179,manufacturing,material,1223,2
37179,manufacturing,material,4807,2
37179,manufacturing,material,201,2
37179,manufacturing,material,4810,2
37179,manufacturing,material,1226,2
37179,manufacturing,material,205,2
37179,manufacturing,material,1230,2
37179,manufacturing,material,208,2
37179,manufacturing,material,209,2
37179,manufacturing,material,210,2
37179,manufacturing,material,211,2
37179,manufacturing,material,212,2
37179,manufacturing,material,213,2
37179,manufacturing,material,1232,2
37179,manufacturing,material,1233,2
37179,manufacturing,material,1234,2
37179,manufacturing,material,1238,2
37179,manufacturing,material,1245,2
37179,manufacturing,material,1246,2
37179,manufacturing,material,1247,2
37179,manufacturing,material,1249,2
37179,manufacturing,material,1250,2
