regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,starID,securityClass,x2D,y2D
10000015,20000185,30001272,D-8SI1,-1.60419724271426e+17,1.1571737497266555e+17,2.8651407516379712e+17,,,,,,,0.512,1,0,0,1,0,0,,-0.129108,,2428151267328.0,,40080964,H,-7.190628684642312e+16,4.5198237446323104e+17
10000015,20000185,30001273,9-266Q,-1.3943899065200378e+17,1.161006329572027e+17,2.755743532605407e+17,,,,,,,3.817,1,0,0,1,0,0,,-0.250879,,15185849876480.0,,40081051,H1,-6.368842549254619e+16,4.4171004777088486e+17
10000015,20000186,30001274,K3JR-J,-1.5822160686828528e+17,1.1862697219368307e+17,2.9121129254393715e+17,,,,,,,0.1346,1,0,1,0,0,0,,-0.13866,,1938101895168.0,,40081124,H,-7.601521752336158e+16,4.560913051401695e+17
10000015,20000186,30001275,CSOA-B,-1.5693014502700355e+17,1.2071545169951286e+17,2.9594332243702726e+17,,,,,,,0.1429,0,0,1,0,0,0,,-0.152217,,1604946886656.0,,40081170,H,-7.601521752336158e+16,4.622547011555772e+17
10000015,20000186,30001276,6W-HRH,-1.612122459938884e+17,1.1489088556430083e+17,3.034481999010204e+17,,,,,,,0.09425,0,0,1,0,0,0,,-0.207624,,1733448957952.0,,40081223,H,-7.601521752336158e+16,4.684180971709849e+17
10000015,20000186,30001277,N5Y-4N,-1.6350611987910778e+17,1.1014140987131467e+17,3.073771289522659e+17,,,,,,,0.01921,0,0,1,0,0,0,,-0.245205,,2076322824192.0,,40081292,H,-7.601521752336158e+16,4.745814931863926e+17
10000015,20000186,30001278,MQFX-Q,-1.6466362858407293e+17,1.1616352234483592e+17,3.175507401469988e+17,,,,,,,0.1018,0,0,1,0,0,0,,-0.422913,,2309951062016.0,,40081341,H2,-7.601521752336158e+16,4.807448892018003e+17
10000015,20000186,30001279,9-8BL8,-1.627862689098588e+17,1.2289143685896077e+17,3.227011675987256e+17,,,,,,,0.2121,0,1,0,0,0,0,,-0.497033,,2890571972608.0,,40081421,H3,-7.601521752336158e+16,4.86908285217208e+17
10000015,20000187,30001280,N6G-H3,-1.2895362648596243e+17,1.2620699775546699e+17,2.7608709478976102e+17,,,,,,,0.1495,1,0,0,1,0,0,,-0.404285,,2498631041024.0,,40081521,H2,-5.547056413866926e+16,4.293832557400695e+17
10000015,20000187,30001281,3A1P-N,-1.176132222671831e+17,1.2211306676266494e+17,2.652592555364966e+17,,,,,,,0.05995,1,0,1,0,0,1,,-0.878544,,1455431876608.0,,40081577,H7,-5.547056413866926e+16,4.2321985972466176e+17
10000015,20000187,30001282,OZ-VAE,-1.2805984537381662e+17,1.3323252702508843e+17,2.7745628888228874e+17,,,,,,,0.1473,0,0,0,1,0,0,,-0.309249,,3503631106048.0,,40081611,H1,-4.725270278479234e+16,4.437645131093541e+17
10000015,20000187,30001283,A-AFGR,-1.255722809043774e+17,1.2730008877526403e+17,2.7891488315671027e+17,,,,,,,0.08556,0,0,0,1,0,0,,-0.395259,,985116573696.0,,40081670,H2,-4.108930676938464e+16,4.293832557400695e+17
10000015,20000187,30001284,92K-H2,-1.2227920255311138e+17,1.3302035646101141e+17,2.7467458368998298e+17,,,,,,,0.04413,0,0,0,1,0,0,,-0.442065,,1171498074112.0,,40081737,H2,-4.725270278479234e+16,4.3760111709394643e+17
10000015,20000187,30001285,AA-YRK,-1.1861119814323835e+17,1.3859876672980226e+17,2.6805273165473933e+17,,,,,,,0.0243,0,0,1,0,0,0,,-0.412802,,3770712064000.0,,40081766,H2,-4.725270278479234e+16,4.3143772107853875e+17
10000015,20000188,30001286,BV-1JG,-1.3880371378499285e+17,1.1833687137721819e+17,2.79101275767238e+17,,,,,,,4.135,1,0,0,1,0,0,,-0.23401,,6630198476800.0,,40081843,H,-5.957949481560773e+16,4.5198237446323104e+17
10000015,20000188,30001287,0-BFTQ,-1.4270771790066789e+17,1.1443199538359429e+17,2.901687122156602e+17,,,,,,,0.9213,0,0,1,0,0,0,,-0.174388,,3099048017920.0,,40081902,H,-5.547056413866926e+16,4.560913051401695e+17
10000015,20000188,30001288,SS-GED,-1.4074694650297189e+17,1.0717186628042192e+17,3.03722227054536e+17,,,,,,,0.6304,1,0,0,1,0,0,,-0.163631,,3280600039424.0,,40081978,H,-5.75250294771385e+16,4.622547011555772e+17
10000015,20000188,30001289,AJCJ-1,-1.4263916697136264e+17,9.609865043873523e+16,3.108123559479728e+17,,,,,,,0.04493,0,0,1,0,0,0,,-0.15117,,1192321089536.0,,40082069,H,-6.368842549254619e+16,4.622547011555772e+17
10000015,20000188,30001290,6NJ8-V,-1.5423155728482294e+17,9.649201638807624e+16,3.1191755760150586e+17,,,,,,,0.01034,0,0,0,1,0,0,,-0.179321,,2347007475712.0,,40082095,H,-6.368842549254619e+16,4.560913051401695e+17
10000015,20000188,30001291,Y-4CFK,-1.6592339720751715e+17,9.198508415629864e+16,3.119469849155767e+17,,,,,,,1.784,0,1,0,0,0,0,,-0.190475,,2169524715520.0,,40082165,H,-6.985182150795389e+16,4.581457704786387e+17
10000015,20000189,30001292,HBD-CC,-1.640036916273584e+17,1.0328215970149784e+17,2.856282835676545e+17,,,,,,,0.1311,1,0,0,1,0,0,,-0.122571,,1082400702464.0,,40082272,H,-8.423307887723851e+16,4.499279091247618e+17
10000015,20000189,30001293,P-GKF5,-1.5893486611897254e+17,9.850319967852475e+16,2.882328951810245e+17,,,,,,,0.0224,0,0,0,1,0,0,,-0.131429,,1279193120768.0,,40082332,H,-8.834200955417698e+16,4.581457704786387e+17
10000015,20000189,30001294,E-7U8U,-1.6099368932876954e+17,1.0431342968071349e+17,2.905505610496224e+17,,,,,,,0.3415,0,0,1,0,0,0,,-0.133443,,2494802427904.0,,40082374,H,-8.217861353876928e+16,4.581457704786387e+17
10000015,20000189,30001295,0-XIDJ,-1.5954487963643862e+17,8.832358623054978e+16,2.888214708998058e+17,,,,,,,0.2609,0,0,0,1,0,0,,-0.119301,,2397623812096.0,,40082470,H,-9.450540556958467e+16,4.581457704786387e+17
10000015,20000189,30001296,SBL5-R,-1.7984588643002477e+17,1.0243904156122074e+17,2.8698894373900912e+17,,,,,,,2.08,0,0,0,1,0,0,,-0.128037,,4377750798336.0,,40082521,H,-9.450540556958467e+16,4.5198237446323104e+17
10000015,20000189,30001297,O-TVTD,-1.6249696898008438e+17,7.963695364893274e+16,2.912064958917714e+17,,,,,,,0.03358,0,0,1,0,0,0,,-0.097938,,1274977189888.0,,40082557,H,-9.450540556958467e+16,4.6430916649404646e+17
10000015,20000189,30001298,8CIX-S,-1.6281187067337818e+17,7.65859626352495e+16,2.9850908999508314e+17,,,,,,,0.04069,0,1,0,0,0,0,,-0.089061,,2380560859136.0,,40082601,H,-9.450540556958467e+16,4.7047256250945414e+17
10000015,20000189,30001299,D-SKWC,-1.8829451258603008e+17,1.1416745058424435e+17,2.8858381590725946e+17,,,,,,,0.07178,0,0,1,0,0,0,,-0.161061,,2083819094016.0,,40082704,H,-8.834200955417698e+16,4.4581897844782336e+17
10000015,20000190,30001300,4RX-EE,-1.3895600013800952e+17,1.0881451837724677e+17,3.0905092517800826e+17,,,,,,,0.01319,1,0,1,0,0,0,,-0.162184,,1037279756288.0,,40082733,H,-5.75250294771385e+16,4.7047256250945414e+17
10000015,20000190,30001301,V3X-L8,-1.3995446892143584e+17,1.0551580745419266e+17,3.121446187599993e+17,,,,,,,0.2505,0,0,1,0,0,0,,-0.162483,,1952847888384.0,,40082747,H,-5.75250294771385e+16,4.766359585248618e+17
10000015,20000190,30001302,N0C-UN,-1.3141214619592309e+17,1.0274633934082736e+17,3.203113753830099e+17,,,,,,,0.1081,0,0,1,0,0,0,,-0.142044,,2419482689536.0,,40082814,H,-5.75250294771385e+16,4.827993545402695e+17
10000015,20000190,30001303,VG-6CH,-1.3330026155384206e+17,1.046491317161376e+17,3.274709821639713e+17,,,,,,,0.02051,1,0,0,1,0,0,,-0.148245,,1396313686016.0,,40082910,H,-5.75250294771385e+16,4.889627505556772e+17
10000015,20000190,30001304,Z0-TJW,-1.3398101833565515e+17,1.0750962946299686e+17,3.3176984198856934e+17,,,,,,,0.3291,0,0,1,0,0,0,,-0.157719,,2336043040768.0,,40082954,H,-5.75250294771385e+16,4.951261465710849e+17
10000015,20000190,30001305,QHJ-FW,-1.3538262661520434e+17,1.0476735304956406e+17,3.426248426512122e+17,,,,,,,0.01824,1,0,0,1,0,0,,-0.172758,,1798560677888.0,,40083026,H,-6.368842549254619e+16,4.971806119095542e+17
10000015,20000190,30001306,9IPC-E,-1.2990321649986232e+17,9.976558641330605e+16,3.455684569292819e+17,,,,,,,0.04009,1,0,0,1,0,1,,-0.143937,,2216484405248.0,,40083070,H,-6.574289083101542e+16,4.910172158941464e+17
10000015,20000190,30001307,EIV-1W,-1.3757369617677472e+17,1.0236315785702592e+17,3.482353955933171e+17,,,,,,,0.02873,0,0,0,1,0,0,,-0.190758,,3406313291776.0,,40083168,H,-6.985182150795389e+16,4.9923507724802336e+17
10000015,20000190,30001308,S-1ZXZ,-1.47675607720217e+17,1.0912890772062362e+17,3.5753990048305555e+17,,,,,,,1.094,1,0,1,0,0,0,,-0.300787,,3761885937664.0,,40083256,H1,-7.601521752336158e+16,5.012895425864926e+17
10000015,20000191,30001309,N-5476,-1.560338625933314e+17,9.888316577736237e+16,3.583841995652166e+17,,,,,,,0.05548,1,0,0,1,0,0,,-0.355341,,2077965418496.0,,40083343,H2,-8.628754421570774e+16,5.0539847326343104e+17
10000015,20000191,30001310,PZOZ-K,-1.5373750210033072e+17,1.1634359740480926e+17,3.608943789239903e+17,,,,,,,0.01082,1,0,0,1,0,0,,-0.395218,,2243652485120.0,,40083412,H2,-8.423307887723851e+16,5.115618692788388e+17
10000015,20000191,30001311,W3KK-R,-1.6262418326100662e+17,1.103655059941978e+17,3.59681561583366e+17,,,,,,,0.06271,0,1,0,0,0,0,,-0.534679,,1300306591744.0,,40083497,H3,-9.03964748926462e+16,5.13616334617308e+17
10000015,20000191,30001312,92D-OI,-1.6031528673195872e+17,8.886499159574558e+16,3.6520548051097024e+17,,,,,,,0.66,1,0,1,0,0,1,,-0.321985,,2615872847872.0,,40083552,H1,-9.245094023111544e+16,5.074529386019003e+17
10000015,20000191,30001313,EK2-ET,-1.5574173764149258e+17,1.0389170447337403e+17,3.6507491151439866e+17,,,,,,,0.8272,0,1,0,0,0,0,,-0.332991,,4466896011264.0,,40083658,H1,-8.012414820030005e+16,5.156707999557772e+17
10000015,20000191,30001314,SE-SHZ,-1.569388702256271e+17,1.0877149967787656e+17,3.5461323633798944e+17,,,,,,,0.01748,1,0,1,0,0,0,,-0.47201,,473462276096.0,,40083741,H3,-8.834200955417698e+16,4.9923507724802336e+17
10000015,20000192,30001315,JURU-T,-1.268248104084923e+17,1.1320396219993106e+17,3.396741363937316e+17,,,,,,,0.03486,1,0,0,1,0,0,,-0.122743,,1487389065216.0,,40083756,H,-4.108930676938464e+16,4.9923507724802336e+17
10000015,20000192,30001316,MC6-5J,-1.2310154150203515e+17,1.1850201660344757e+17,3.428706784390637e+17,,,,,,,0.0243,0,0,0,1,0,0,,-0.105155,,3275297652736.0,,40083798,H,-3.903484143091541e+16,5.074529386019003e+17
10000015,20000192,30001317,65V-RH,-1.4231034615832512e+17,1.192636163670125e+17,3.398707697071985e+17,,,,,,,0.04004,0,0,1,0,0,0,,-0.271743,,1170071224320.0,,40083933,H1,-3.287144541550771e+16,5.012895425864926e+17
10000015,20000192,30001318,4-7IL9,-1.1292454616508869e+17,1.2283548478732117e+17,3.441741319087542e+17,,,,,,,0.2555,0,0,1,0,0,0,,-0.101362,,2233555484672.0,,40083952,H,-3.698037609244618e+16,5.156707999557772e+17
10000015,20000192,30001319,2PLH-3,-1.0429781118760698e+17,1.2162026621498571e+17,3.4105230581546176e+17,,,,,,,0.01974,0,0,0,1,0,0,,-0.141819,,1554843041792.0,,40083996,H,-2.6708049400100016e+16,5.115618692788388e+17
10000015,20000192,30001320,RQ9-OZ,-1.0043379879256576e+17,1.2164562442813358e+17,3.3767078366924563e+17,,,,,,,0.01515,0,0,0,1,0,0,,-0.155892,,1437649338368.0,,40084049,H,-3.287144541550771e+16,5.0950740394036954e+17
10000015,20000192,30001321,B-CZXG,-9.786389669685664e+16,1.1966183966256304e+17,3.469952402755975e+17,,,,,,,0.01124,0,0,0,1,0,0,,-0.237112,,717004275712.0,,40084114,H,-2.6708049400100016e+16,5.0334400792496186e+17
10000015,20000192,30001322,0-O2UT,-8.279376427645466e+16,1.1705232394756251e+17,3.448718829672743e+17,,,,,,,0.1208,1,0,0,1,0,0,,-0.421246,,3291168112640.0,,40084133,H2,-3.287144541550771e+16,4.951261465710849e+17
10000015,20000192,30001323,Q61Y-F,-8.370891697543286e+16,1.0415572281015205e+17,3.533342369649558e+17,,,,,,,0.2468,1,0,1,0,0,0,,-0.655139,,2033081253888.0,,40084199,H5,-2.4653584061630784e+16,4.951261465710849e+17
10000015,20000193,30001324,PF-QHK,-1.305672291398673e+17,9.875947862710139e+16,3.297507456526137e+17,,,,,,,0.03708,1,0,0,1,0,0,,-0.134402,,3012406018048.0,,40084264,H,-4.930716812326157e+16,4.827993545402695e+17
10000015,20000193,30001325,XW-6TC,-1.2435631483868211e+17,9.722128453056331e+16,3.2839841341154534e+17,,,,,,,0.1039,0,0,0,1,0,0,,-0.124902,,1991909572608.0,,40084371,H,-4.725270278479234e+16,4.766359585248618e+17
10000015,20000193,30001326,Q-7SUI,-1.3897243529302454e+17,9.785766753646224e+16,3.334151819987695e+17,,,,,,,0.2116,0,1,0,0,0,0,,-0.175048,,3789001850880.0,,40084435,H,-4.314377210785387e+16,4.827993545402695e+17
10000015,20000193,30001327,VVD-O6,-1.1843042614996661e+17,9.720331731595528e+16,3.3023944506664237e+17,,,,,,,0.6514,0,0,0,1,0,0,,-0.124544,,5349090787328.0,,40084489,H,-4.108930676938464e+16,4.745814931863926e+17
10000015,20000193,30001328,6ZJ-SC,-1.1614743301466723e+17,9.654486276009872e+16,3.353131260824824e+17,,,,,,,0.7641,0,0,1,0,0,0,,-0.127174,,2247329316864.0,,40084552,H,-4.51982374463231e+16,4.7047256250945414e+17
10000015,20000193,30001329,P-VYVL,-1.2048150997588218e+17,9.266576886624906e+16,3.337401772624898e+17,,,,,,,0.04943,0,0,0,1,0,0,,-0.125219,,1673238282240.0,,40084653,H,-5.13616334617308e+16,4.725270278479233e+17
10000015,20000193,30001330,HD-JVQ,-1.1344157672566736e+17,9.197247420932491e+16,3.281871252926286e+17,,,,,,,0.2572,0,0,1,0,0,0,,-0.134952,,2235776106496.0,,40084724,H,-4.314377210785387e+16,4.6430916649404646e+17
10000015,20000194,30001331,H-AJ27,-1.6574659790162954e+17,1.0459183688783034e+17,3.524184000799218e+17,,,,,,,0.4784,1,0,0,1,0,0,,-0.590983,,3032222269440.0,,40084778,H4,-9.03964748926462e+16,4.930716812326157e+17
10000015,20000194,30001332,M2-2V1,-1.6914336339599754e+17,1.0600495122060426e+17,3.493285909031536e+17,,,,,,,0.01037,0,0,1,0,0,0,,-0.685704,,2484789837824.0,,40084848,H5,-8.628754421570774e+16,4.889627505556772e+17
10000015,20000194,30001333,2TH-3F,-1.7554337762043216e+17,1.1661113230102573e+17,3.4665370686311584e+17,,,,,,,0.05111,0,0,1,0,0,0,,-0.934034,,2123550162944.0,,40084930,H7,-9.450540556958467e+16,4.889627505556772e+17
10000015,20000194,30001334,E1F-E5,-1.7577435261256413e+17,1.0007843906764782e+17,3.5262627463098643e+17,,,,,,,0.08344,0,0,1,0,0,0,,-0.614754,,3179654676480.0,,40085051,H4,-8.628754421570774e+16,4.827993545402695e+17
10000015,20000194,30001335,4S-PVC,-1.7756869783255936e+17,1.059534341353411e+17,3.527061992160399e+17,,,,,,,0.2828,0,1,0,0,0,0,,-0.745209,,2031091843072.0,,40085117,H5,-8.628754421570774e+16,4.766359585248618e+17
10000015,20000194,30001336,WLF-D3,-1.823038911619969e+17,1.2195861792606858e+17,3.442288372879663e+17,,,,,,,0.2046,1,0,1,0,0,1,,-1.0,,1362520965120.0,,40085188,H7,-9.450540556958467e+16,4.827993545402695e+17
10000015,20000195,30001337,LHJ-2G,-1.37952131441959e+17,1.2943647610236414e+17,3.5678823858570074e+17,,,,,,,0.3176,1,0,0,1,0,0,,-0.167453,,4954737082368.0,,40085238,H,-6.574289083101542e+16,5.115618692788388e+17
10000015,20000195,30001338,SHJO-J,-1.3384911039785627e+17,1.1727680560086538e+17,3.646342374813276e+17,,,,,,,0.04575,0,0,1,0,0,0,,-0.124623,,1312682672128.0,,40085319,H,-5.957949481560773e+16,5.115618692788388e+17
10000015,20000195,30001339,6UQ-4U,-1.3988162160420837e+17,1.3537591423029514e+17,3.5523933188120826e+17,,,,,,,0.02096,0,1,0,0,0,0,,-0.174515,,2385949491200.0,,40085355,H,-6.985182150795389e+16,5.074529386019003e+17
10000015,20000195,30001340,430-BE,-1.3304512673625005e+17,1.3188257762972142e+17,3.5154785183285664e+17,,,,,,,0.1476,0,1,0,0,0,0,,-0.127689,,2726527500288.0,,40085423,H,-6.985182150795389e+16,5.156707999557772e+17
10000015,20000195,30001341,OJ-CT4,-1.2839216803748472e+17,1.2467420333241307e+17,3.717506155362743e+17,,,,,,,0.689,0,0,0,1,0,0,,-0.068315,,2853540200448.0,,40085476,H,-5.341609880020003e+16,5.115618692788388e+17
10000015,20000195,30001342,AZ-UWB,-1.2750921617715146e+17,1.189460551621541e+17,3.720962687726641e+17,,,,,,,0.1433,0,1,0,0,0,0,,-0.077252,,4982007398400.0,,40085565,H,-4.930716812326157e+16,5.156707999557772e+17
10000015,20000195,30001343,H-S5BM,-1.3055029372030014e+17,1.3215090428673688e+17,3.6967899144548896e+17,,,,,,,0.03771,0,1,0,0,0,0,,-0.066827,,1242253361152.0,,40085625,H,-4.51982374463231e+16,5.074529386019003e+17
10000015,20000196,30001344,FHB-QA,-7.764942827842883e+16,1.2562601986911949e+17,3.4839724582533536e+17,,,,,,,0.1842,1,0,0,1,0,0,,-0.379195,,3369172729856.0,,40085660,H2,-2.054465338469232e+16,4.786904238633311e+17
10000015,20000196,30001345,Z3U-GI,-7.043563845373347e+16,1.2015377133805195e+17,3.555662399194329e+17,,,,,,,0.2371,0,0,0,1,0,0,,-0.601802,,1777577623552.0,,40085720,H4,-1.2326792030815392e+16,4.786904238633311e+17
10000015,20000196,30001346,B3QP-K,-7.645158943854677e+16,1.138999551859352e+17,3.6706572820160314e+17,,,,,,,1.768,1,0,0,1,0,1,,-0.772029,,3136374177792.0,,40085780,H6,-1.2326792030815392e+16,4.7047256250945414e+17
10000015,20000196,30001347,GVZ-1W,-7.125009823912424e+16,1.0368288154146488e+17,3.6499483979189536e+17,,,,,,,0.09093,0,0,1,0,0,0,,-0.90207,,2120969355264.0,,40085881,H7,-8217861353876928.0,4.745814931863926e+17
10000015,20000196,30001348,G9D-XW,-7.334163726586333e+16,1.2648503919037477e+17,3.443750027585577e+17,,,,,,,0.02369,1,0,0,1,0,1,,-0.328827,,1950044520448.0,,40085988,H1,-2.054465338469232e+16,4.7047256250945414e+17
10000015,20000196,30001349,42XJ-N,-6.6896371188439384e+16,1.2805928881539698e+17,3.557137296209009e+17,,,,,,,0.07181,1,0,0,1,0,1,,-0.412015,,1935316484096.0,,40086052,H2,-1.6435722707753856e+16,4.745814931863926e+17
10000015,20000197,30001350,L-IE41,-8.4241168814163e+16,9.479899410945418e+16,3.5923647344840154e+17,,,,,,,0.1965,1,0,0,1,0,0,,-0.662038,,3850971119616.0,,40086135,H5,-1.6435722707753856e+16,4.951261465710849e+17
10000015,20000197,30001351,VG-QW1,-7.670985090812382e+16,9.864044746561654e+16,3.559216924532011e+17,,,,,,,0.02673,0,0,1,0,0,0,,-0.774871,,1676737773568.0,,40086190,H6,-1.2326792030815392e+16,4.9923507724802336e+17
10000015,20000197,30001352,2IBE-N,-9.338166056340573e+16,9.560826708713728e+16,3.649152977629771e+17,,,,,,,0.0125,0,1,0,0,0,0,,-0.495035,,1963159191552.0,,40086226,H3,-1.2326792030815392e+16,4.910172158941464e+17
10000015,20000197,30001353,YJ3-UT,-7.662269455937923e+16,8.985419860991381e+16,3.5892834003953485e+17,,,,,,,1.681,0,0,0,1,0,0,,-0.678497,,2884167008256.0,,40086301,H5,-1.2326792030815392e+16,5.0539847326343104e+17
10000015,20000197,30001354,ZD4-G9,-7.453563584114034e+16,8.62684325094578e+16,3.607963271125065e+17,,,,,,,0.2907,0,1,0,0,0,0,,-0.623715,,1457203445760.0,,40086386,H4,-1.6435722707753856e+16,5.0950740394036954e+17
10000015,20000197,30001355,C2-DDA,-7.151380376194325e+16,9.678813963194322e+16,3.575008210090561e+17,,,,,,,0.03257,0,1,0,0,0,0,,-0.80373,,1056072007680.0,,40086414,H6,-8217861353876928.0,5.0950740394036954e+17
10000016,20000198,30001356,Dantumi,-1.6836854220321254e+17,1.1083025730745936e+17,1.6036459219762093e+17,,,,,,,0.5144,1,0,0,1,0,0,,0.398268,,2142296473600.0,,40086448,C1,-7.190628684642312e+16,3.0406087009344634e+17
10000016,20000198,30001357,Antiainen,-1.865739416436417e+17,1.177824551472805e+17,1.79349594769873e+17,,,,,,,0.01789,0,0,0,1,0,0,,0.560299,,802073280512.0,,40086510,C,-6.985182150795389e+16,3.1638766212426176e+17
10000016,20000198,30001358,Ossa,-1.8300916089698954e+17,1.1231699895226258e+17,1.6870978134295462e+17,,,,,,,0.01092,0,0,1,0,0,0,,0.530137,,2673013686272.0,,40086528,C,-6.985182150795389e+16,3.10224266108854e+17
10000016,20000198,30001359,Semiki,-1.9008640062542534e+17,1.2782250679683213e+17,1.7548502325560832e+17,,,,,,,0.2811,0,1,0,0,0,0,,0.590755,,3077170003968.0,,40086609,C,-6.574289083101542e+16,3.204965928012002e+17
10000016,20000198,30001360,Kiskoken,-1.8355608225182874e+17,1.1040565992581637e+17,1.7818394941207197e+17,,,,,,,0.2981,0,1,0,0,0,0,,0.51856,,1571592470528.0,,40086689,C,-7.396075218489235e+16,3.204965928012002e+17
10000016,20000198,30001361,Aurohunen,-1.5691028158977427e+17,1.1046039988775997e+17,1.6124530758198605e+17,,,,,,,0.1565,1,0,0,1,0,0,,0.37554,,5728633880576.0,,40086736,C1,-6.574289083101542e+16,3.0406087009344634e+17
10000016,20000199,30001362,Veisto,-1.4911838481290112e+17,8.466659969934274e+16,1.2460110595496011e+17,,,,,,,0.01985,1,0,1,0,0,0,,0.842495,,2341774819328.0,,40086801,B,-8.834200955417698e+16,2.6091709798559245e+17
10000016,20000199,30001363,Sobaseki,-1.5027390717463706e+17,8.854597959014472e+16,1.3300976981782154e+17,,,,,,,0.1782,1,0,0,1,0,1,,0.841025,,2025620635648.0,,40086846,B,-6.163396015407696e+16,2.6913495933946938e+17
10000016,20000199,30001364,Funtanainen,-1.461673401389774e+17,8.92357806731513e+16,1.3828829437023214e+17,,,,,,,0.02664,1,0,0,1,0,1,,0.858976,,1026598830080.0,,40086906,B,-4.108930676938464e+16,2.6913495933946938e+17
10000016,20000199,30001365,Isikemi,-1.4754358207338403e+17,8.924984968832342e+16,1.4496663213579603e+17,,,,,,,0.0262,1,0,0,1,0,1,,0.780999,,1375846924288.0,,40086932,B,-4.314377210785387e+16,2.752983553548771e+17
10000016,20000199,30001366,Uosusuokko,-1.5126329763172035e+17,9.30835447367609e+16,1.5011876637206605e+17,,,,,,,0.01337,1,0,0,1,0,0,,0.694322,,1865863135232.0,,40086963,C,-4.108930676938464e+16,2.814617513702848e+17
10000016,20000199,30001367,Hageken,-1.5031937237569424e+17,9.070860503758318e+16,1.533055238359247e+17,,,,,,,1.413,1,0,0,1,0,0,,0.604188,,2808565989376.0,,40087048,C,-4.108930676938464e+16,2.896796127241617e+17
10000016,20000200,30001368,Uemisaisen,-1.62805102391111e+17,6.7467788997648664e+16,1.3614976727877922e+17,,,,,,,0.8595,1,0,0,1,0,0,,0.605931,,4470828171264.0,,40087158,C,-1.0477773226193083e+17,2.6913495933946938e+17
10000016,20000200,30001369,Sotrentaira,-1.6936574561228502e+17,6.9634450585110776e+16,1.3788516958785429e+17,,,,,,,0.05786,0,0,1,0,0,0,,0.51257,,1193106604032.0,,40087257,C,-1.1299559361580776e+17,2.7324389001640787e+17
10000016,20000200,30001370,Ouranienen,-1.5742155175313683e+17,7.366074358519944e+16,1.3536242476369202e+17,,,,,,,0.1119,1,0,0,1,0,0,,0.693806,,1276181217280.0,,40087311,C,-1.1299559361580776e+17,2.5886263264712323e+17
10000016,20000200,30001371,Erenta,-1.643260237177405e+17,6.632094309595031e+16,1.3042769952752965e+17,,,,,,,0.01223,1,0,0,1,0,0,,0.634758,,2498479783936.0,,40087354,C,-1.1299559361580776e+17,2.6708049400100016e+17
10000070,20000787,30001372,Kino,-1.6091547152640787e+17,6.7043767919059016e+16,1.2510750589804909e+17,,,,,,,0.9009,0,1,0,0,0,0,,-1.0,,4159719342080.0,,40087443,C,-1.027232669234616e+16,8.423307887723851e+16
10000016,20000200,30001373,Raussinen,-1.7194300453666614e+17,6.833084170033183e+16,1.4119338829260011e+17,,,,,,,0.122,0,1,0,0,0,0,,0.453233,,2008441552896.0,,40087542,C,-1.1915898963121546e+17,2.7324389001640787e+17
10000016,20000201,30001374,Iidoken,-1.521419383900778e+17,7.876078730684448e+16,1.23188087234066e+17,,,,,,,0.3098,1,0,0,1,0,0,,0.843816,,2025316548608.0,,40087598,B,-9.65598709080539e+16,2.506447712932463e+17
10000016,20000201,30001375,Tsuguwa,-1.5981405128280848e+17,9.6472176968527e+16,1.2348092579821627e+17,,,,,,,0.2184,1,0,0,1,0,0,,0.769323,,3230013587456.0,,40087688,B,-8.423307887723851e+16,2.383179792624309e+17
10000016,20000201,30001376,Nourvukaiken,-1.481461946212517e+17,8.886785802729454e+16,1.171074108708075e+17,,,,,,,0.01718,0,0,0,1,0,0,,0.816557,,1161325051904.0,,40087769,B,-8.423307887723851e+16,2.444813752778386e+17
10000016,20000201,30001377,Sarekuwa,-1.4674948598946608e+17,7.478844273624054e+16,1.1753696873835886e+17,,,,,,,0.1545,0,0,1,0,0,0,,0.936502,,4575030935552.0,,40087822,B,-8.834200955417698e+16,2.5475370197018477e+17
10000016,20000201,30001378,Ekura,-1.5150623482693107e+17,1.014076619414007e+17,1.296071924290557e+17,,,,,,,0.3943,1,0,1,0,0,0,,0.876417,,3350126657536.0,,40087861,B,-5.341609880020003e+16,2.383179792624309e+17
10000016,20000201,30001379,Tunttaras,-1.3794787919527173e+17,8.563758492186261e+16,1.1370871053039202e+17,,,,,,,0.01648,1,0,0,1,0,1,,0.885312,,2057443213312.0,,40087932,B,-8.217861353876928e+16,2.56808167308654e+17
10000016,20000202,30001380,Vellaine,-1.4770410807452566e+17,7.821033010553912e+16,1.5042250039957274e+17,,,,,,,0.01947,1,0,0,1,0,1,,0.581139,,5321399468032.0,,40087991,C,-5.13616334617308e+16,2.9378854340110016e+17
10000070,20000789,30001381,Arvasaras,-1.485905176442545e+17,6.9461571693686216e+16,1.5240615153401283e+17,,,,,,,10.83,0,1,0,0,0,0,,-1.0,,5884755836928.0,,40088050,C,-3.081698007703848e+16,6.368842549254619e+16
10000016,20000202,30001382,Akonoinen,-1.511033160357486e+17,8.222761757165317e+16,1.55823530862284e+17,,,,,,,0.03395,1,0,0,1,0,0,,0.49451,,1462577266688.0,,40088112,C,-4.725270278479234e+16,2.9789747407803866e+17
