regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000019,20000238,826-A5,1.6839049222098154e+16,7.40436291684121e+16,2.827660799564011e+17,,,,,,,500005,
10000019,20000239,6I-9Y2,900818378389366.0,6.361120851414632e+16,3.0202221109137946e+17,,,,,,,500005,
10000019,20000240,B9J-NT,2.2927835569529704e+16,7.803153129045318e+16,3.052119112867995e+17,,,,,,,500005,
10000019,20000241,UN2H-D,-6980977234977402.0,8.469574496844285e+16,3.000661627775872e+17,,,,,,,500005,
10000019,20000242,F-0CTG,5376470610025018.0,7.464556573102936e+16,3.3399927005464666e+17,,,,,,,500005,
10000020,20000243,Sanair,-1.8450453195758995e+17,7.100668311133575e+16,-1.1332573978000957e+17,,,,,,,500003,
10000020,20000244,Somi,-1.9672080341046122e+17,6.116437900324283e+16,-8.854449055369138e+16,,,,,,,500003,
10000020,20000245,Mise,-1.9895051103584173e+17,7.240894543635064e+16,-1.304551883178882e+17,,,,,,,500003,
10000020,20000246,Emsek,-1.897623028962916e+17,4.65929384173964e+16,-1.2430131150937418e+17,,,,,,,500003,
10000020,20000247,Arvachah,-2.1480463125784157e+17,6.963858747605596e+16,-1.3070039141655701e+17,,,,,,,500003,
10000020,20000248,Mimishia,-2.1195898051094586e+17,4.558388212000198e+16,-1.0820275329897011e+17,,,,,,,500003,
10000020,20000249,Sukanan,-1.8591018649309386e+17,9.203013758216826e+16,-1.1906018539562782e+17,,,,,,,500003,
10000020,20000250,Damadil,-2.390022117701687e+17,4.455673771038048e+16,-1.2801584050346282e+17,,,,,,,500003,
10000020,20000251,Rifenda,-2.1260944922908118e+17,8.303515979247251e+16,-1.1476686158641221e+17,,,,,,,500003,
10000020,20000252,Nasorin,-2.2105149102355158e+17,6.851643591014528e+16,-1.1073635680212637e+17,,,,,,,500003,
10000020,20000253,Tsemshatel,-2.3267106481870496e+17,3.364727435996772e+16,-1.344501927253491e+17,,,,,,,500003,
10000020,20000254,Anidaza,-2.153532593970697e+17,7.11134757983824e+16,-1.593251385216376e+17,,,,,,,500003,
10000020,20000255,Ajah,-2.2659297805897978e+17,7.950815834426851e+16,-1.30357206395613e+17,,,,,,,500003,
10000020,20000256,Subhatoub,-2.1342160632726854e+17,6.119881967430173e+16,-1.2491690518145184e+17,,,,,,,500003,
10000020,20000257,Peges,-2.0689586390120592e+17,5.520015870370618e+16,-1.4073302002650995e+17,,,,,,,500003,
10000021,20000258,B-D245,2.732161806931662e+17,-3.155330945273923e+16,1.80629473284232e+16,,,,,,,,
10000021,20000259,X5O9-E,2.859181867572702e+17,-2.8949807846817456e+16,1.2988086202892552e+16,,,,,,,,
10000021,20000260,J33-JR,3.0053829461274176e+17,-5.743194087610099e+16,2.9096064171420732e+16,,,,,,,,
10000021,20000261,AGI1-F,3.125610741157161e+17,-3.195190297762126e+16,5.077332025640939e+16,,,,,,,,
10000021,20000262,U-IOR1,3.292884719675031e+17,-2.1481228508205504e+16,8.039228573713856e+16,,,,,,,,
10000021,20000263,NPL-WH,2.927199279666412e+17,3.726168702276063e+16,1.2471539428806178e+17,,,,,,,,
10000021,20000264,IM-8S5,3.035981909233976e+17,1.577729304960607e+16,1.0955003139918694e+17,,,,,,,,
10000021,20000265,7-ZDOK,3.051715370103391e+17,6.560450812977021e+16,1.4762728071288726e+17,,,,,,,,
10000021,20000266,6GU-AT,2.5370782804497587e+17,-2.4815550791807216e+16,2.469019559765422e+16,,,,,,,,
10000021,20000267,2FYX-H,3.020315101226629e+17,1.1581390718500076e+16,8.823685740690827e+16,,,,,,,,
10000021,20000268,NOB-HD,2.8396578743063258e+17,-7613532789964004.0,5.5726305141009784e+16,,,,,,,,
10000021,20000269,C9XB-L,2.9659001710240986e+17,-3.1347237381997212e+16,6.603450216000762e+16,,,,,,,,
10000021,20000270,KPU3-3,2.975644879107995e+17,-2.331325755248284e+16,4.223911211265219e+16,,,,,,,,
10000022,20000271,5VN-B7,-9.675928726801037e+16,2.6737964717093708e+16,-2.6809887368389978e+17,,,,,,,500019,
10000022,20000272,41JS-R,-1.0391055140632907e+17,2.209236792705935e+16,-2.9184783478545626e+17,,,,,,,500019,
10000022,20000273,H26A-B,-1.245894490600839e+17,4.654190545396309e+16,-2.5404379233877178e+17,,,,,,,500019,
10000022,20000274,Y-2D6Q,-1.2172354496387702e+17,2.921373814540328e+16,-2.9843385906551776e+17,,,,,,,500019,
10000022,20000275,U7L-MQ,-1.277698060829856e+17,1.6401533988548474e+16,-3.2531816811208166e+17,,,,,,,500019,
10000022,20000276,XJ-0RG,-1.5467586559377216e+17,2.245616725983169e+16,-3.323988361216517e+17,,,,,,,500019,
10000022,20000277,H-QXM7,-1.3014194558946642e+17,4.710609686964026e+16,-3.4179652260074906e+17,,,,,,,500019,
10000022,20000278,T-L301,-1.460732315869249e+17,5.76029602187995e+16,-3.5642386957616704e+17,,,,,,,500019,
10000022,20000279,QO-17V,-1.4252173727268525e+17,4.194612597921155e+16,-3.638757043061079e+17,,,,,,,500019,
10000022,20000280,VH1-NS,-1.764737663117697e+17,4.761583401191264e+16,-3.155679276904681e+17,,,,,,,500019,
10000022,20000281,Q4IG-S,-1.8126080321275824e+17,6.853668964717186e+16,-3.155797280440493e+17,,,,,,,500019,
10000022,20000282,JG-ZLG,-1.6455538020749056e+17,3.4812986956966616e+16,-3.6440413059243514e+17,,,,,,,500019,
10000022,20000283,V-H3V0,-2.0106715156201088e+17,3.931209307385618e+16,-2.996217514733488e+17,,,,,,,500019,
10000022,20000284,W-ULNA,-1.848838794698715e+17,8.058567653111875e+16,-2.94825761311461e+17,,,,,,,500019,
10000022,20000285,SB3-IH,-1.8288157141773037e+17,3.103880344095515e+16,-3.365708642205368e+17,,,,,,,500019,
10000022,20000286,Z01V-Z,-1.8770718752816624e+17,5.344060977772251e+16,-3.429210432866501e+17,,,,,,,500019,
10000022,20000287,WF-OP4,-2.0327262579397786e+17,1.0098084696273646e+17,-2.7365038071979536e+17,,,,,,,500019,
10000022,20000288,R-IZDC,-2.2089607066167738e+17,7.937127263073834e+16,-2.776924872227223e+17,,,,,,,500019,
10000023,20000289,MDM8-J,-2.0244969829864928e+17,1.0119987089494278e+17,2.3855393077352682e+17,,,,,,,,
10000023,20000290,U8-CWA,-2.313431351778831e+17,1.2143122697636869e+17,2.3581766135478822e+17,,,,,,,,
10000023,20000291,38G6-L,-2.4262777463521763e+17,9.06698683572147e+16,2.35402618510258e+17,,,,,,,500016,
10000023,20000292,YS-GOP,-2.4871119509586883e+17,8.628495310657648e+16,2.0495764118346054e+17,,,,,,,,
10000023,20000293,WMP-OF,-2.6504620177882822e+17,1.0579664250035562e+17,2.3584611021129805e+17,,,,,,,,
10000023,20000294,LY-FY6,-2.570220793493685e+17,1.0821162195599005e+17,2.149123058017641e+17,,,,,,,,
10000023,20000295,U-7RBK,-2.1914855165597267e+17,9.320653000213664e+16,2.199365342151093e+17,,,,,,,500018,
10000023,20000296,G8-D09,-2.3650174342321786e+17,9.291591384696754e+16,2.297762336722079e+17,,,,,,,,
10000023,20000297,304Z-R,-2.7712683538192003e+17,6.573484119188539e+16,2.1848502456677488e+17,,,,,,,,
10000023,20000298,K-QUVW,-2.6973643017176074e+17,8.655815766025987e+16,2.1140011902287395e+17,,,,,,,,
10000023,20000299,LN-L8L,-3.01103946453544e+17,6.145829462145565e+16,2.2375347762061072e+17,,,,,,,,
10000023,20000300,S4GH-I,-2.8788109163518234e+17,5.886086073060813e+16,2.018971342559366e+17,,,,,,,,
10000023,20000301,0A-73B,-3.193940671327352e+17,3.652730540648615e+16,2.241602881741971e+17,,,,,,,,
10000042,20000302,Barvigrard,-1.242648694587335e+17,2.894898205850837e+16,5.739033517684288e+16,,,,,,,500002,
10000042,20000303,Tiat,-1.3292065655256627e+17,2.9967198077529616e+16,4.36914310120233e+16,,,,,,,500002,
10000042,20000304,Aldodan,-1.0747745827663346e+17,-6953093208971083.0,4.036681485589451e+16,,,,,,,500002,
10000042,20000305,Ani,-1.3113845745669062e+17,5.031694649128389e+16,5.383375545473514e+16,,,,,,,500002,
10000042,20000306,Fribrodi,-1.3799797184135315e+17,2446066402287083.0,4.411968304288497e+16,,,,,,,500002,
10000042,20000307,Eugidi,-1.369060492635144e+17,3.34434505103164e+16,2.7558973454974308e+16,,,,,,,500002,
10000042,20000308,Essin,-1.324840067020554e+17,1.7807618774450584e+16,2.1128897389502896e+16,,,,,,,500002,
10000042,20000309,Angils,-1.3257955719247578e+17,7009467730444352.0,2.908604233147297e+16,,,,,,,500002,
10000025,20000310,Q-IPAA,7415183583835914.0,-2.1296784308903892e+16,-2.1831982697968262e+17,,,,,,,,
10000025,20000311,K-ZKBM,4640909937925343.0,-677725331112202.0,-2.2659518510745795e+17,,,,,,,,
10000025,20000312,MY-QQI,-2.289538689737676e+16,1593947894416182.0,-2.047200376888673e+17,,,,,,,,
10000025,20000313,RTCU-5,-3514851215342739.0,2972619111071161.0,-2.011624887045177e+17,,,,,,,,
10000025,20000314,C73-U5,-2.2574063612333576e+16,-1.4277064345259664e+16,-1.906634408369551e+17,,,,,,,,
10000025,20000315,K-N3MD,2.474231321096199e+16,-1.6177001741374404e+16,-2.2060563042361e+17,,,,,,,,
10000025,20000316,4MY-AB,1.09969738933163e+16,1.7494681505352452e+16,-2.178401617519963e+17,,,,,,,,
10000025,20000317,Y46-EN,-8547993101932973.0,-2.3530339396911252e+16,-1.657673073742579e+17,,,,,,,,
10000025,20000318,EL8Z-M,3.886735799648915e+16,-1.6432379908846002e+16,-2.283891845566062e+17,,,,,,,,
10000025,20000319,YENX-U,4.136513282448395e+16,-2098750639150452.0,-2.3797459523151187e+17,,,,,,,,
10000025,20000320,WTE-CK,4.28829909515982e+16,-1.5859875497728684e+16,-2.4544629339821907e+17,,,,,,,,
10000025,20000321,IJE6-J,6.668121521710864e+16,-5884271961153156.0,-2.4580105438905907e+17,,,,,,,,
10000043,20000322,Throne Worlds,-2.1525832688023552e+17,3.629541429980755e+16,-6.656998180725665e+16,,,,,,,500003,
10000043,20000323,Mobit,-2.3518405448780378e+17,3.66499701525031e+16,-4.895803382353669e+16,,,,,,,500003,
10000043,20000324,Yestadan,-1.6581021239896314e+17,6.254657051143243e+16,-1.1266021531196525e+17,,,,,,,500003,
10000043,20000325,Mazake,-1.9748698768647536e+17,7.770319799580509e+16,-1.0147525720426808e+17,,,,,,,500003,
10000043,20000326,Kekah,-1.5779788296559494e+17,7.053489948363346e+16,-9.93800802258374e+16,,,,,,,500003,
10000043,20000327,Sosarir,-1.7507247437573187e+17,6.311571909298317e+16,-7.904232607309942e+16,,,,,,,500003,
10000043,20000328,Armi,-2.5404992057698954e+17,1.2999421783769292e+16,-6.624611397899957e+16,,,,,,,500003,
10000043,20000329,Mulata,-2.3594483149493843e+17,2.6304913496281584e+16,-7.033359556191283e+16,,,,,,,500003,
10000043,20000330,Nashar,-1.8410502673487674e+17,8.721575736863926e+16,-1.0475174590712253e+17,,,,,,,500003,
10000043,20000331,Kehina,-1.783131279662231e+17,5.851111206613988e+16,-1.0072323482340123e+17,,,,,,,500003,
10000043,20000332,Avib,-1.8644380670177555e+17,6.134058680572079e+16,-1.0221664161092704e+17,,,,,,,500003,
10000043,20000333,Liela,-1.6316541043079066e+17,4.432472696289475e+16,-1.1351769415296768e+17,,,,,,,500003,
10000043,20000334,Norgoh,-1.931284051287991e+17,4.9845172445073336e+16,-7.42683070803747e+16,,,,,,,500003,
10000027,20000335,4M6-GJ,1.3855325791068678e+17,6.760625068860371e+16,3.4075783771346656e+16,,,,,,,,
10000027,20000336,D-GU3R,1.548530695253324e+17,4.684558256059259e+16,7.995840573261126e+16,,,,,,,,
10000027,20000337,N-APJ8,1.2627751017672565e+17,4.82004599041693e+16,1.9750658305932184e+16,,,,,,,,
10000027,20000338,PGPJ-8,1.6916095357335907e+17,7.856357074369254e+16,3.483626926401349e+16,,,,,,,,
10000027,20000339,8G-JN6,1.1578990953456189e+17,7.0854348542138344e+16,3.671140533695605e+16,,,,,,,,
10000027,20000340,M9-AN3,1.3177329291397507e+17,5.563576517615966e+16,4.985995158820979e+16,,,,,,,,
10000027,20000341,6TT8-Z,1.2936347173124486e+17,8.366948777305064e+16,2.439808306045285e+16,,,,,,,,
10000027,20000342,RDD-E6,1.8289455622022227e+17,6.4815524478238904e+16,2.666618827368684e+16,,,,,,,,
10000027,20000343,ICH-B6,1.6155714147765757e+17,4.416673573202438e+16,4.949005760076253e+16,,,,,,,,
10000027,20000344,SLYP-5,1.888085121330404e+17,4.904146358727827e+16,3.1604402485798584e+16,,,,,,,,
10000027,20000345,8AO-5V,9.728974036206262e+16,5.617897029088425e+16,5.19789610129719e+16,,,,,,,,
10000027,20000346,J-78ZG,9.496028517534666e+16,8.030972387205603e+16,1.3191865672104128e+16,,,,,,,,
10000027,20000347,H7Q-DG,1.639677240923704e+17,2.908480642044922e+16,1.9871477433653404e+16,,,,,,,,
10000027,20000348,1VN-XC,6.795557059246356e+16,5.626851377565626e+16,-4222009126211450.0,,,,,,,,
10000027,20000349,PG-RWX,1.6261612753376813e+17,5.980319276983726e+16,3.5864344684799296e+16,,,,,,,,
10000028,20000350,Fittakan,-5.712463227502308e+16,1.972622012702091e+16,6614261455013100.0,,,,,,,500002,
10000028,20000351,Tartatven,-4.836875184916215e+16,1.7990371492580682e+16,-6743453975666091.0,,,,,,,500002,
10000028,20000352,Besateoden,-3.867440125551725e+16,1165418882720678.0,7297437656327948.0,,,,,,,500002,
10000028,20000353,Almur,-4.830405957648888e+16,4913819382980702.0,-183156755441142.0,,,,,,,500002,
10000028,20000354,Eoldulf,-1.4319594969553332e+16,-3718163041907468.0,4605796254604628.0,,,,,,,500002,
10000028,20000355,Elfrard,-1.7870341416294692e+16,-1.1025569331781392e+16,-1.8049644802828956e+16,,,,,,,500002,
10000029,20000356,N-K4Q0,-3.0216693094609244e+16,7.814527084104272e+16,1.372619799901373e+17,,,,,,,500017,
10000029,20000357,UBPU-9,-4.221469571803836e+16,5.388774601637011e+16,1.197629538086313e+17,,,,,,,,
10000029,20000358,IPS-QB,-2.364324439366111e+16,8.629620815396986e+16,1.228180902511753e+17,,,,,,,,
10000029,20000359,8K-CHA,-5169761772346602.0,8.41233333087699e+16,1.2873231100986018e+17,,,,,,,,
10000029,20000360,ZYL-FT,-4.513748005446123e+16,8.118792149332469e+16,1.3060583409805978e+17,,,,,,,,
10000029,20000361,NK-AOZ,3595571373776668.0,7.938669336847722e+16,1.1682690602979098e+17,,,,,,,,
10000029,20000362,V1G-63,1.3469626990730056e+16,8.44819431832838e+16,1.2095424874946854e+17,,,,,,,,
10000029,20000363,F-ZNNG,-3.386122830126141e+16,2.3541985779531916e+16,9.55426370173393e+16,,,,,,,,
10000029,20000364,KR-XF4,6766942490310026.0,9.601438279920605e+16,9.383107818990438e+16,,,,,,,,
10000029,20000365,RJ-1R7,-3.9282066105635464e+16,5.601246686046811e+16,1.0707298719461293e+17,,,,,,,,
10000029,20000366,74IL-O,-7854893875081141.0,7.570842340824627e+16,9.836384837947178e+16,,,,,,,,
10000030,20000367,Ortner,-1.0244301858521616e+17,4.196754249165811e+16,-3279331427389417.0,,,,,,,500002,
10000030,20000368,Huvilma,-1.206444416598249e+17,5.913107401749033e+16,1341995667252953.0,,,,,,,500002,
10000030,20000369,Osta,-8.083769757063546e+16,2.257036370909205e+16,4992598993045760.0,,,,,,,500002,
10000030,20000370,Odengsolf,-9.872377018566002e+16,4.52090239327248e+16,2.0290238695583268e+16,,,,,,,500002,
10000030,20000371,Wiedadur,-7.253969512433854e+16,1.6479506049161428e+16,2.19848427915836e+16,,,,,,,500002,
10000030,20000372,Hed,-1.282693384263374e+17,3.8212719069804984e+16,7556108809294752.0,,,,,,,500002,
10000030,20000373,Sveipar,-9.182120363961389e+16,2.9264501472439976e+16,5.157677422612783e+16,,,,,,,500002,
10000030,20000374,Akimamur,-6.302826471808081e+16,1.0862133326373424e+16,3.134671025082068e+16,,,,,,,500002,
10000030,20000375,Evannater,-8.117432397894397e+16,6307765002680758.0,3.445700451606917e+16,,,,,,,500002,
10000030,20000376,Urtfer,-5.758923255686405e+16,3.032219060787994e+16,4.42491374780573e+16,,,,,,,500002,
10000030,20000377,Erada,-9.354461431781165e+16,4.393528487209584e+16,4.448932138040181e+16,,,,,,,500002,
10000030,20000378,Benurad,-6.298554177488966e+16,5117709236688716.0,4.190675082571211e+16,,,,,,,500002,
10000031,20000379,5J-SSP,-4.433146958651854e+16,2544914793981758.0,-3.05300973053793e+17,,,,,,,,
10000031,20000380,ZYR-NF,-4.13981934929108e+16,5866006474844544.0,-3.4234398836322675e+17,,,,,,,,
10000031,20000381,1A-WYQ,-4.263334248911069e+16,1570332719006958.0,-3.611181295114637e+17,,,,,,,,
10000031,20000382,05M-I1,-4.627215316345438e+16,2.38008262117078e+16,-3.608331553980271e+17,,,,,,,,
10000031,20000383,EK-NQ2,-4.620483266382151e+16,-3.052804848102074e+16,-3.62894229796303e+17,,,,,,,,
10000031,20000384,O6W-QE,-3.4808423667607228e+16,-8553834518256708.0,-3.645961438211446e+17,,,,,,,,
10000031,20000385,QZJ-FL,-3.0940181095956176e+16,2.6847972606432064e+16,-3.425917369224968e+17,,,,,,,,
10000032,20000386,Disier,-1.866183916024668e+17,6.534642039309802e+16,3.3016215606279816e+16,,,,,,,500004,
10000032,20000387,Gallente Border Zone,-1.5851337133537786e+17,4.993716085104826e+16,8.525759929500586e+16,,,,,,,500004,
10000032,20000388,Spaen,-1.751246563612573e+17,4.037132690455371e+16,-5696121940857438.0,,,,,,,500004,
10000032,20000389,Coriault,-1.837948260551778e+17,5.25386274426232e+16,2.4695238703659816e+16,,,,,,,500004,
10000032,20000390,Firille,-1.6543987700178938e+17,2.2178519753354628e+16,1.863201687592778e+16,,,,,,,500004,
10000032,20000391,Jonenor,-2.050495426868806e+17,4.791479480677499e+16,1.4728012990151136e+16,,,,,,,500004,
10000032,20000392,Algintal,-1.5686939969281498e+17,4.604076435202774e+16,4.359946145799555e+16,,,,,,,500004,
10000032,20000393,Lolbrerie,-1.647746651989744e+17,4.163918718286046e+16,6.184225014115263e+16,,,,,,,500004,
10000032,20000394,Stion,-1.5893557973128397e+17,3.2163745622822924e+16,1.0072584120996578e+16,,,,,,,500004,
10000032,20000395,Wyllequet,-1.771214173645588e+17,5.124951078881645e+16,5614099163952058.0,,,,,,,500004,
10000032,20000396,Agiesseson,-1.734884241025759e+17,4.788021334859078e+16,4.104266371349344e+16,,,,,,,500004,
10000032,20000397,Nexus,-1.618208175731409e+17,3.801077926703058e+16,2.901527331833453e+16,,,,,,,500004,
10000032,20000398,Aeman,-1.452061263355104e+17,1.48380410116087e+16,6.9791952731456024e+16,,,,,,,500004,
10000032,20000399,Nadire,-2.186196398174498e+17,6.856103656220072e+16,3805695504213306.0,,,,,,,500004,
10000032,20000400,Ambrye,-1.7044331501737174e+17,4.2112193835997496e+16,2.0374518064667772e+16,,,,,,,500004,
10000033,20000401,Imurukka,-1.2869704237328435e+17,9.818198179623179e+16,1.4887659528270157e+17,,,,,,,500001,
10000033,20000402,Nagaslaiken,-1.3692143239224349e+17,6.296967207229704e+16,1.3478008027872614e+17,,,,,,,500001,
10000033,20000403,Arekin,-1.365706808729958e+17,8.456537743915482e+16,1.3736841858688734e+17,,,,,,,500001,
10000033,20000404,Ieyama,-1.6614038686851584e+17,4.7332294584113096e+16,1.3973797952514355e+17,,,,,,,500001,
10000033,20000405,Caldari Border Zone,-1.8510127375623418e+17,5.350282952981258e+16,6.076699997623242e+16,,,,,,,500001,
10000033,20000406,Kantanen,-1.6643051076291763e+17,8.031536001412734e+16,9.248632716057613e+16,,,,,,,500001,
10000033,20000407,Outartoh,-1.2125016614624125e+17,8.128344846733339e+16,1.2539732080550349e+17,,,,,,,500001,
10000033,20000408,Uusasai,-1.4059720561287075e+17,9.689716025935667e+16,9.919389360635077e+16,,,,,,,500001,
10000033,20000409,Suon,-1.350470890175442e+17,8.207942487923878e+16,8.246306011516848e+16,,,,,,,500001,
10000033,20000410,Otawasa,-1.7437702600703795e+17,7.25561873310635e+16,1.0219273927476982e+17,,,,,,,500001,
10000033,20000411,Tasen,-1.5187340678791165e+17,7.336409330914446e+16,8.15930121323469e+16,,,,,,,500001,
10000033,20000412,Isoma,-1.8799109490249757e+17,7.002504236095968e+16,1.0819157091943803e+17,,,,,,,500001,
10000033,20000413,Santenpaa,-1.4225369857773587e+17,1.0985765363671123e+17,1.2709228998421824e+17,,,,,,,500001,
10000034,20000414,6-CBBM,1.4362289267041787e+17,2.923801356699515e+16,1.1377733870639554e+17,,,,,,,,
10000034,20000415,78-6RI,1.3527059682868822e+17,7.189834643023313e+16,9.85467979941946e+16,,,,,,,,
10000034,20000416,2O-VY7,1.39683619918167e+17,6.573001699680723e+16,5.992018669755539e+16,,,,,,,,
10000034,20000417,3NA-Z1,1.2624150585722093e+17,3.260415779920024e+16,1.0163971543030374e+17,,,,,,,,
10000034,20000418,S4S-SD,1.3812594387566749e+17,5.824003988321726e+16,9.72692699864016e+16,,,,,,,,
10000034,20000419,U-HSM3,1.3939205408539734e+17,7.66459885281274e+16,8.14661031599358e+16,,,,,,,,
10000034,20000420,8UD2-J,1.1070927631587669e+17,6.463851841019933e+16,8.668075940414624e+16,,,,,,,,
10000034,20000421,XPG-HE,1.2432241457236643e+17,8.132959659116995e+16,9.290522498361072e+16,,,,,,,,
10000034,20000422,P-B2NE,1.1374514154587824e+17,3.944910461412846e+16,8.70492703077427e+16,,,,,,,,
10000034,20000423,2Q-8WA,1.5717317050437555e+17,2.82901795268722e+16,1.3003897205883018e+17,,,,,,,,
10000035,20000424,29V-1R,-1.9541662161240006e+17,1.2773268966537806e+17,2.6775526564525622e+17,,,,,,,,
10000035,20000425,Z-D6K5,-2.182658793550969e+17,1.0973727703664208e+17,2.743483230532974e+17,,,,,,,,
10000035,20000426,VW7-YN,-2.4618552961076262e+17,7.369370507206493e+16,2.8207486176423987e+17,,,,,,,,
10000035,20000427,UTQ-BO,-2.5346083723693792e+17,8.10128627636983e+16,2.986293594298785e+17,,,,,,,,
10000035,20000428,N-U2LX,-2.4925941860973286e+17,5.180596551194016e+16,2.977811023734612e+17,,,,,,,,
10000035,20000429,S-B1E4,-2.8135771810802122e+17,7.199563320442867e+16,3.148855671200182e+17,,,,,,,,
10000035,20000430,A21H-Z,-3.143750914947187e+17,9.34399336604306e+16,3.186449359847052e+17,,,,,,,,
10000035,20000431,RFY-QB,-3.3833311895281446e+17,8.520548056371082e+16,3.268346164875463e+17,,,,,,,,
10000035,20000432,D-AWFI,-3.5728845879200166e+17,1.0761297840827603e+17,3.528117255661555e+17,,,,,,,,
10000036,20000433,Semou,-1.417933229549275e+17,2.2056522365527324e+16,-3.0322971680447224e+16,,,,,,,500003,
10000036,20000434,Ryra,-1.2352527643987994e+17,5.8639904700767304e+16,-7.141493718099693e+16,,,,,,,500003,
10000036,20000435,Kisana,-1.1830181774988482e+17,5.14642376196919e+16,-4.575396574192821e+16,,,,,,,500003,
10000036,20000436,Jayai,-1.5359742808282317e+17,4.6220436909891784e+16,-3.590949905987609e+16,,,,,,,500003,
10000036,20000437,Kabo,-1.141135347402863e+17,9.482662218344163e+16,-9.634524863024915e+16,,,,,,,500003,
10000036,20000438,Daredan,-1.3814960343657542e+17,7.729621974536208e+16,-8.551770732846909e+16,,,,,,,500003,
10000036,20000439,Abthi,-1.250640969305098e+17,7.010302313530086e+16,-9.401822487554227e+16,,,,,,,500003,
10000036,20000440,Enka,-1.692823853867563e+17,5.356589510994424e+16,-4.215330206339598e+16,,,,,,,500003,
10000037,20000441,Osnins,-2.001528522549957e+17,2.2112944287074544e+16,1.4551586353517396e+16,,,,,,,500004,
10000037,20000442,Chasnaye,-1.740604469569995e+17,1.62911930539073e+16,2.0525269139421144e+16,,,,,,,500004,
10000037,20000443,Ysiette,-1.809127001518695e+17,2.648633853447269e+16,1.5114970911687134e+16,,,,,,,500004,
10000037,20000444,Odilis,-1.7671156108396768e+17,3.018834061177135e+16,3.1215239124872696e+16,,,,,,,500004,
10000037,20000445,Giatole,-1.9329813452234464e+17,1.054247887833551e+16,2.2927081954447816e+16,,,,,,,500004,
10000037,20000446,Elalan,-2.1558357963156154e+17,2.1413883350506516e+16,2.489798646390856e+16,,,,,,,500004,
10000037,20000447,Marele,-2.0170729864960394e+17,-1.2533014553205172e+16,9296668484968892.0,,,,,,,500004,
10000038,20000448,Sasen,-1.4487749680007757e+17,5.785808611970901e+16,-4.8618946556037704e+16,,,,,,,500003,
10000038,20000449,Vaarma,-1.5632352300754352e+17,3.7113200248594696e+16,-5.018303591402107e+16,,,,,,,500003,
10000038,20000450,Ichida,-1.4351005363255656e+17,6.107320126385917e+16,-6.901191922536963e+16,,,,,,,500003,
10000038,20000451,Tandoiras,-1.6450706791375152e+17,1703819912406752.0,-3.2861581505385484e+16,,,,,,,500003,
10000038,20000452,Ohvarainen,-1.748344074006404e+17,2.8272186960028584e+16,-4.446887675348592e+16,,,,,,,500003,
10000039,20000453,KUSW-P,-1.145446927181926e+17,1.3276410804428876e+16,-3.6253320078743936e+17,,,,,,,,
10000039,20000454,8T-OLH,-8.956342603449677e+16,4956110518142106.0,-3.916920794012168e+17,,,,,,,,
10000039,20000455,Q-2BI6,-1.2189765902750613e+17,5118220590432440.0,-3.8342106180121005e+17,,,,,,,,
10000039,20000456,JSZ-X6,-7.054371762317432e+16,-1.6920803310233922e+16,-4.221375496344595e+17,,,,,,,,
10000039,20000457,R2-BT6,-8.170525526693088e+16,2378883311132282.0,-4.200148838665961e+17,,,,,,,,
10000039,20000458,3WN-1T,-9.068555207228826e+16,2676421797936108.0,-4.22940488627578e+17,,,,,,,,
10000039,20000459,7ZRW-G,-8.75723408245321e+16,2.617548798344294e+16,-4.3861696350736544e+17,,,,,,,,
10000039,20000460,E-ILCH,-6.939607810356192e+16,-2.50740964728555e+16,-4.508875357114619e+17,,,,,,,,
10000039,20000461,AJG-MV,-7.853705172502125e+16,-3116484076465238.0,-4.515693077367414e+17,,,,,,,,
10000039,20000462,O-PQU0,-5.16780703998651e+16,-6.012975194783453e+16,-4.719319941820764e+17,,,,,,,,
10000039,20000463,9D1V-O,-5.704780675275709e+16,-1.7623706657094612e+16,-4.5182416299410445e+17,,,,,,,,
10000039,20000464,FY6-NK,-8.229027028071885e+16,-2.616638051588369e+16,-4.709466205529952e+17,,,,,,,,
10000040,20000465,WE-WLQ,1.9425475030796883e+17,8.428088594976022e+16,9.280231398608208e+16,,,,,,,,
10000040,20000466,T-4ACL,2.1884685546995693e+17,7.805483183863736e+16,9.91268250780578e+16,,,,,,,,
10000040,20000467,0PS-L5,2.3681856524881418e+17,4.216880675316478e+16,1.5392871343348742e+17,,,,,,,,
10000040,20000468,CZ-06R,2.5335584793542822e+17,4.790455084906308e+16,1.4436996390556806e+17,,,,,,,,
10000040,20000469,F-W6B4,2.36505370339755e+17,5.183382097598846e+16,1.0232153159542957e+17,,,,,,,,
10000040,20000470,3RU-10,2.3908966974914253e+17,3.5499276163976184e+16,1.0134245173373408e+17,,,,,,,,
10000040,20000471,DOCS-O,2.7252852320615258e+17,5.395260455707703e+16,1.5447013923759437e+17,,,,,,,,
10000040,20000472,04-LOF,2.4994698781473952e+17,4.68708853827422e+16,1.2205651870674896e+17,,,,,,,,
10000040,20000473,O9X-CV,2.3962653431946048e+17,5.484237125252366e+16,1.743876492676551e+17,,,,,,,,
10000040,20000474,D4J-PP,2.4978555692368173e+17,5.773354249365882e+16,1.0548086648031923e+17,,,,,,,,
10000040,20000475,D61-WV,2.091506656692983e+17,9.11720868469286e+16,7.0696870242835144e+16,,,,,,,,
