licenseTypeID,duration,skinID
37790,90,2314
37791,365,2314
37867,-1,2315
37868,-1,2316
37869,-1,2317
37897,-1,1029
37898,-1,1155
37899,-1,1032
37900,-1,1019
37901,-1,1118
37902,-1,1046
37903,-1,1043
37904,-1,1159
37905,-1,1096
37907,-1,1031
37908,-1,1167
37909,-1,1111
37910,-1,1070
37911,-1,1035
37912,-1,1038
37913,-1,1018
37914,-1,1017
37915,-1,1048
37916,-1,1044
37917,-1,1079
37921,-1,1105
37922,-1,1036
37923,-1,2318
37924,7,2318
37925,30,2318
37926,90,2318
37927,365,2318
37928,-1,2319
37929,7,2319
37930,30,2319
37931,90,2319
37932,365,2319
37933,-1,2320
37934,7,2320
37935,30,2320
37936,90,2320
37937,365,2320
37938,-1,1143
37939,-1,1025
37940,-1,1168
37941,-1,1109
37942,-1,1041
37943,-1,1016
37944,-1,1121
37945,-1,1068
37947,-1,1094
37948,-1,1108
37949,-1,1020
37950,-1,1120
37951,-1,1045
37952,-1,1158
37953,-1,1095
37954,-1,1030
37955,-1,1110
37956,-1,1022
37957,-1,1122
37958,-1,1042
37959,-1,1097
37960,-1,1107
37961,-1,1075
37962,-1,1149
37965,-1,2321
37966,-1,2322
37967,-1,2323
37968,-1,1099
37969,-1,1024
37970,-1,1106
37971,-1,1034
37972,-1,1148
37973,-1,1160
37974,-1,2324
37975,7,2324
37976,30,2324
37977,90,2324
37978,365,2324
37979,-1,2325
37980,7,2325
37981,30,2325
37982,90,2325
37983,365,2325
37984,-1,2326
37985,7,2326
37986,30,2326
37987,90,2326
37988,365,2326
37989,-1,2327
37990,7,2327
37991,30,2327
37992,90,2327
37993,365,2327
37994,-1,2328
37995,7,2328
37996,30,2328
37997,90,2328
37998,365,2328
37999,-1,2329
38000,7,2329
38001,30,2329
38002,90,2329
38003,365,2329
38004,-1,2330
38005,7,2330
38006,30,2330
38007,90,2330
38008,365,2330
38009,-1,2331
38010,7,2331
38011,30,2331
38012,90,2331
38013,365,2331
38014,-1,2332
38015,7,2332
38016,30,2332
38017,90,2332
38018,365,2332
38019,-1,2333
38020,7,2333
38021,30,2333
38022,90,2333
38023,365,2333
38024,-1,2334
38025,7,2334
38026,30,2334
38027,90,2334
38028,365,2334
38029,-1,2335
38030,7,2335
38031,30,2335
38032,90,2335
38033,365,2335
38034,-1,2336
38035,7,2336
38036,30,2336
38037,90,2336
38038,365,2336
38039,-1,2337
38040,7,2337
38041,30,2337
38042,90,2337
38043,365,2337
38044,-1,2338
38045,7,2338
38046,30,2338
38047,90,2338
38048,365,2338
38049,-1,2339
38050,7,2339
38051,30,2339
38052,90,2339
38053,365,2339
38054,-1,2340
38055,7,2340
38056,30,2340
38057,90,2340
38058,365,2340
38059,-1,2341
38060,7,2341
38061,30,2341
38062,90,2341
38063,365,2341
38064,-1,2342
38065,7,2342
38066,30,2342
38067,90,2342
38068,365,2342
38069,-1,2343
38070,7,2343
38071,30,2343
38072,90,2343
38073,365,2343
38074,-1,2344
38075,7,2344
38076,30,2344
38077,90,2344
38078,365,2344
38079,-1,2345
38080,7,2345
38081,30,2345
38082,90,2345
38083,365,2345
38084,-1,2346
38085,7,2346
38086,30,2346
38087,90,2346
38088,365,2346
38089,-1,2347
38090,7,2347
38091,30,2347
38092,90,2347
38093,365,2347
38094,-1,2348
38095,7,2348
38096,30,2348
38097,90,2348
38098,365,2348
38099,-1,2349
38100,7,2349
38101,30,2349
38102,90,2349
38103,365,2349
38104,-1,2350
38105,7,2350
38106,30,2350
38107,90,2350
38108,365,2350
38109,-1,2351
38110,7,2351
38111,30,2351
38112,90,2351
38113,365,2351
38114,-1,2352
38115,7,2352
38116,30,2352
38117,90,2352
38118,365,2352
38119,-1,2353
38120,7,2353
38121,30,2353
38122,90,2353
38123,365,2353
38124,-1,2354
38125,7,2354
38126,30,2354
38127,90,2354
38128,365,2354
38129,-1,2355
38130,7,2355
38131,30,2355
38132,90,2355
38133,365,2355
38134,-1,2356
38135,7,2356
38136,30,2356
38137,90,2356
38138,365,2356
38139,-1,1061
38140,-1,1040
38146,-1,1170
38147,-1,1037
38148,-1,1135
38149,-1,1138
38150,-1,2357
38151,7,2357
38152,30,2357
38153,90,2357
38154,365,2357
38155,-1,2358
38156,7,2358
38157,30,2358
38158,90,2358
38159,365,2358
38160,-1,2359
38161,7,2359
38162,30,2359
38163,90,2359
38164,365,2359
38165,-1,2360
38166,7,2360
38167,30,2360
38168,90,2360
38169,365,2360
38170,-1,2361
38171,7,2361
38172,30,2361
38173,90,2361
38174,365,2361
38175,-1,2362
38176,7,2362
38177,30,2362
38178,90,2362
38179,365,2362
38180,-1,2363
38181,7,2363
38182,30,2363
38183,90,2363
38184,365,2363
38185,-1,2364
38186,7,2364
38187,30,2364
38188,90,2364
38189,365,2364
38190,-1,2365
38191,7,2365
38192,30,2365
38193,90,2365
38194,365,2365
38195,-1,2366
38196,7,2366
38197,30,2366
38198,90,2366
38199,365,2366
38200,-1,2367
38201,7,2367
38202,30,2367
38203,90,2367
38204,365,2367
38205,-1,2368
38206,7,2368
38207,30,2368
38208,90,2368
38209,365,2368
38210,-1,1101
38211,-1,1064
38212,-1,1065
38213,-1,1128
38214,-1,1151
38215,-1,1145
38216,-1,1146
38217,-1,1124
38218,-1,1165
38219,-1,1140
38220,-1,1136
38221,-1,1137
38222,-1,2369
38223,7,2369
38224,30,2369
38225,90,2369
38226,365,2369
38227,-1,2370
38228,7,2370
38229,30,2370
38230,90,2370
38231,365,2370
38232,-1,2371
38233,7,2371
38234,30,2371
38235,90,2371
38236,365,2371
38237,-1,2372
38238,7,2372
38239,30,2372
38240,90,2372
38241,365,2372
38242,-1,2373
38243,7,2373
38244,30,2373
38245,90,2373
38246,365,2373
38247,-1,2374
38248,7,2374
38249,30,2374
38250,90,2374
38251,365,2374
38252,-1,2375
38253,7,2375
38254,30,2375
38255,90,2375
38256,365,2375
38257,-1,2376
38258,7,2376
38259,30,2376
38260,90,2376
38261,365,2376
38262,-1,2377
38263,7,2377
38264,30,2377
38265,90,2377
38266,365,2377
38267,-1,2378
38268,7,2378
38269,30,2378
38270,90,2378
38271,365,2378
38272,-1,2379
38273,7,2379
38274,30,2379
38275,90,2379
38276,365,2379
38277,-1,2380
38278,7,2380
38279,30,2380
38280,90,2380
38281,365,2380
38282,-1,2381
38283,7,2381
38284,30,2381
38285,90,2381
38286,365,2381
38287,-1,2382
38288,7,2382
38289,30,2382
38290,90,2382
38291,365,2382
38292,-1,2383
38293,7,2383
38294,30,2383
38295,90,2383
38296,365,2383
38297,-1,2384
38298,7,2384
38299,30,2384
38300,90,2384
38301,365,2384
38302,-1,2385
38303,7,2385
38304,30,2385
38305,90,2385
38306,365,2385
38307,-1,2386
38308,7,2386
38309,30,2386
38310,90,2386
38311,365,2386
38312,-1,2387
38313,7,2387
38314,30,2387
38315,90,2387
38316,365,2387
38317,-1,2388
38318,7,2388
38319,30,2388
38320,90,2388
38321,365,2388
38322,-1,2389
38323,7,2389
38324,30,2389
38325,90,2389
38326,365,2389
38327,-1,2390
38328,7,2390
38329,30,2390
38330,90,2390
38331,365,2390
38332,-1,2391
38333,7,2391
38334,30,2391
38335,90,2391
38336,365,2391
38337,-1,2392
38338,7,2392
38339,30,2392
38340,90,2392
38341,365,2392
38342,-1,2393
38343,7,2393
38344,30,2393
38345,90,2393
38346,365,2393
38347,-1,2394
38348,7,2394
38349,30,2394
38350,90,2394
38351,365,2394
38352,-1,2395
38353,7,2395
38354,30,2395
38355,90,2395
38356,365,2395
38357,-1,2396
38358,7,2396
38359,30,2396
38360,90,2396
38361,365,2396
38362,-1,2397
38363,7,2397
38364,30,2397
38365,90,2397
38366,365,2397
38367,-1,2398
38368,7,2398
38369,30,2398
38370,90,2398
38371,365,2398
38372,-1,2399
38373,7,2399
38374,30,2399
38375,90,2399
38376,365,2399
38377,-1,2400
38378,7,2400
38379,30,2400
38380,90,2400
38381,365,2400
38382,-1,2401
38383,7,2401
38384,30,2401
38385,90,2401
38386,365,2401
38387,-1,2402
38388,7,2402
38389,30,2402
38390,90,2402
38391,365,2402
38392,-1,1060
38393,-1,1062
38394,-1,1113
38395,-1,1033
38396,-1,1150
38397,-1,1174
38398,-1,1053
38399,-1,1164
38400,-1,1091
38402,-1,1104
38403,-1,1074
38404,-1,2403
38405,7,2403
38406,30,2403
38407,90,2403
38408,365,2403
38409,-1,2404
38410,7,2404
38411,30,2404
38412,90,2404
38413,365,2404
38414,-1,2405
38415,7,2405
38416,30,2405
38417,90,2405
38418,365,2405
38419,-1,2406
38420,7,2406
38421,30,2406
38422,90,2406
38423,365,2406
38424,-1,2407
38425,7,2407
38426,30,2407
38427,90,2407
38428,365,2407
38429,-1,2408
38430,7,2408
38431,30,2408
38432,90,2408
38433,365,2408
38434,-1,2409
38435,7,2409
38436,30,2409
38437,90,2409
38438,365,2409
38439,-1,2410
38440,7,2410
38441,30,2410
38442,90,2410
38443,365,2410
38444,-1,2411
38445,7,2411
38446,30,2411
38447,90,2411
38448,365,2411
38449,-1,2412
38450,7,2412
38451,30,2412
38452,90,2412
38453,365,2412
38454,-1,2413
38455,7,2413
38456,30,2413
38457,90,2413
38458,365,2413
38459,-1,2414
38460,7,2414
38461,30,2414
38462,90,2414
38463,365,2414
38464,-1,2415
38465,7,2415
38466,30,2415
38467,90,2415
38468,365,2415
38469,-1,2416
38470,7,2416
38471,30,2416
38472,90,2416
38473,365,2416
38474,-1,2417
38475,7,2417
38476,30,2417
38477,90,2417
38478,365,2417
38479,-1,2418
38480,7,2418
38481,30,2418
38482,90,2418
38483,365,2418
38484,-1,2419
38485,7,2419
38486,30,2419
38487,90,2419
38488,365,2419
38489,-1,2420
38490,7,2420
38491,30,2420
38492,90,2420
38493,365,2420
38494,-1,2421
38495,7,2421
38496,30,2421
38497,90,2421
38498,365,2421
38499,-1,2422
38500,7,2422
38501,30,2422
38502,90,2422
38503,365,2422
38504,-1,2423
38505,7,2423
38506,30,2423
38507,90,2423
38508,365,2423
38509,-1,2424
38510,7,2424
38511,30,2424
38512,90,2424
38513,365,2424
38514,-1,2425
38515,7,2425
38516,30,2425
38517,90,2425
38518,365,2425
38519,-1,2426
38520,7,2426
38521,30,2426
38522,90,2426
38523,365,2426
38524,-1,2427
38525,7,2427
38526,30,2427
38527,90,2427
38528,365,2427
38529,-1,2428
38530,7,2428
38531,30,2428
38532,90,2428
38533,365,2428
38534,-1,2429
38535,7,2429
38536,30,2429
38537,90,2429
38538,365,2429
38539,-1,2430
38540,7,2430
38541,30,2430
38542,90,2430
38543,365,2430
38544,-1,2431
38545,7,2431
38546,30,2431
38547,90,2431
38548,365,2431
38549,-1,2432
38550,7,2432
38551,30,2432
38552,90,2432
38553,365,2432
38554,-1,2433
38555,7,2433
38556,30,2433
38557,90,2433
38558,365,2433
38559,-1,2434
38560,7,2434
38561,30,2434
38562,90,2434
38563,365,2434
38564,-1,2435
38565,7,2435
38566,30,2435
38567,90,2435
38568,365,2435
38569,-1,2436
38570,7,2436
38571,30,2436
38572,90,2436
38573,365,2436
38574,-1,2437
38575,7,2437
38576,30,2437
38577,90,2437
38578,365,2437
38579,-1,2438
38580,7,2438
38581,30,2438
38582,90,2438
38583,365,2438
38584,-1,2439
38585,7,2439
38586,30,2439
38587,90,2439
38588,365,2439
38589,-1,2440
38590,7,2440
38591,30,2440
38592,90,2440
38593,365,2440
38594,-1,2441
38595,7,2441
38596,30,2441
38597,90,2441
38598,365,2441
38599,-1,2442
38600,7,2442
38601,30,2442
38602,90,2442
38603,365,2442
38604,-1,2443
38605,7,2443
38606,30,2443
38607,90,2443
38608,365,2443
38609,-1,2444
38610,7,2444
38611,30,2444
38612,90,2444
38613,365,2444
38614,-1,2445
38615,7,2445
38616,30,2445
38617,90,2445
38618,365,2445
38619,-1,1028
38620,-1,1063
38621,-1,1131
38622,-1,1166
38623,-1,1039
38624,-1,1115
38625,-1,1082
38626,-1,1081
38627,-1,1067
38628,-1,1072
38629,-1,1054
38630,-1,1177
38632,-1,2446
38633,7,2446
38634,30,2446
38635,90,2446
38636,365,2446
38637,-1,2447
38638,7,2447
38639,30,2447
38640,90,2447
38641,365,2447
38642,-1,2448
38643,7,2448
38644,30,2448
38645,90,2448
38646,365,2448
38647,-1,2449
38648,7,2449
38649,30,2449
38650,90,2449
38651,365,2449
38652,-1,1087
38653,-1,1085
38654,-1,1184
38655,-1,1182
38656,-1,1186
38664,-1,2450
38665,7,2450
38666,30,2450
38667,90,2450
38668,365,2450
38669,-1,2451
38670,7,2451
38671,30,2451
38672,90,2451
38673,365,2451
38674,-1,2452
38675,7,2452
38676,30,2452
38677,90,2452
38678,365,2452
38679,-1,2453
38680,7,2453
38681,30,2453
38682,90,2453
38683,365,2453
38684,-1,2454
38685,7,2454
38686,30,2454
38687,90,2454
38688,365,2454
38689,-1,2455
38690,7,2455
38691,30,2455
38692,90,2455
38693,365,2455
38694,-1,2456
38695,7,2456
38696,30,2456
38697,90,2456
38698,365,2456
38699,-1,2457
38700,7,2457
38701,30,2457
38702,90,2457
38703,365,2457
38704,-1,2458
38705,7,2458
38706,30,2458
38707,90,2458
38708,365,2458
38709,-1,2459
38710,7,2459
38711,30,2459
38712,90,2459
38713,365,2459
38714,-1,2460
38715,7,2460
38716,30,2460
38717,90,2460
38718,365,2460
38719,-1,2461
38720,7,2461
38721,30,2461
38722,90,2461
38723,365,2461
38724,-1,2462
38725,7,2462
38726,30,2462
38727,90,2462
38728,365,2462
38729,-1,2463
38730,7,2463
38731,30,2463
38732,90,2463
38733,365,2463
38734,-1,2464
38735,7,2464
38736,30,2464
38737,90,2464
38738,365,2464
38739,-1,2465
38740,7,2465
38741,30,2465
38742,90,2465
38743,365,2465
38744,-1,2466
38745,7,2466
38746,30,2466
38747,90,2466
38748,365,2466
38749,-1,2467
38750,7,2467
38751,30,2467
38752,90,2467
38753,365,2467
38754,-1,2468
38755,7,2468
38756,30,2468
38757,90,2468
38758,365,2468
38759,-1,2469
38760,7,2469
38761,30,2469
38762,90,2469
38763,365,2469
38764,-1,2470
38765,7,2470
38766,30,2470
38767,90,2470
38768,365,2470
38769,-1,2471
38770,7,2471
38771,30,2471
38772,90,2471
38773,365,2471
38774,-1,2472
38775,7,2472
38776,30,2472
38777,90,2472
38778,365,2472
38779,-1,2473
38780,7,2473
38781,30,2473
38782,90,2473
38783,365,2473
38784,-1,2474
38785,7,2474
38786,30,2474
38787,90,2474
38788,365,2474
38789,-1,2475
38790,7,2475
38791,30,2475
38792,90,2475
38793,365,2475
38794,-1,2476
38795,7,2476
38796,30,2476
38797,90,2476
38798,365,2476
38799,-1,2477
38800,7,2477
38801,30,2477
38802,90,2477
38803,365,2477
38804,-1,2478
38805,7,2478
38806,30,2478
38807,90,2478
38808,365,2478
38809,-1,2479
38810,7,2479
38811,30,2479
38812,90,2479
38813,365,2479
38814,-1,2480
38815,7,2480
38816,30,2480
38817,90,2480
38818,365,2480
38819,-1,2481
38820,7,2481
38821,30,2481
38822,90,2481
38823,365,2481
38824,-1,2482
38825,7,2482
38826,30,2482
38827,90,2482
38828,365,2482
38829,-1,2483
38830,7,2483
38831,30,2483
38832,90,2483
38833,365,2483
38834,-1,2484
38835,7,2484
38836,30,2484
38837,90,2484
38838,365,2484
38839,-1,2485
38840,7,2485
38841,30,2485
38842,90,2485
38843,365,2485
38844,-1,2486
38845,7,2486
38846,30,2486
38847,90,2486
38848,365,2486
38849,-1,2487
38850,7,2487
38851,30,2487
38852,90,2487
38853,365,2487
38854,-1,2488
38855,7,2488
38856,30,2488
38857,90,2488
38858,365,2488
38859,-1,2489
38860,7,2489
38861,30,2489
38862,90,2489
38863,365,2489
38864,-1,2490
38865,7,2490
38866,30,2490
38867,90,2490
38868,365,2490
38869,-1,2491
38870,7,2491
38871,30,2491
38872,90,2491
38873,365,2491
38874,-1,2492
38875,7,2492
38876,30,2492
38877,90,2492
38878,365,2492
38879,-1,2493
38880,7,2493
38881,30,2493
38882,90,2493
38883,365,2493
38884,-1,2494
38885,7,2494
38886,30,2494
38887,90,2494
38888,365,2494
38889,-1,2495
38890,7,2495
38891,30,2495
38892,90,2495
38893,365,2495
38894,-1,2496
38895,7,2496
38896,30,2496
38897,90,2496
38898,365,2496
38899,-1,2497
38900,7,2497
38901,30,2497
38902,90,2497
38903,365,2497
38904,-1,2498
38905,7,2498
38906,30,2498
38907,90,2498
38908,365,2498
38909,-1,2499
38910,7,2499
38911,30,2499
38912,90,2499
38913,365,2499
38914,-1,2500
38915,7,2500
38916,30,2500
38917,90,2500
38918,365,2500
38919,-1,2501
38920,7,2501
38921,30,2501
38922,90,2501
38923,365,2501
38924,-1,2502
38925,7,2502
38926,30,2502
38927,90,2502
38928,365,2502
38929,-1,2503
38930,7,2503
38931,30,2503
38932,90,2503
38933,365,2503
38934,-1,2504
38935,7,2504
38936,30,2504
38937,90,2504
38938,365,2504
38939,-1,2505
38940,7,2505
38941,30,2505
38942,90,2505
38943,365,2505
38944,-1,2506
38945,7,2506
38946,30,2506
38947,90,2506
38948,365,2506
38949,-1,2507
38950,7,2507
38951,30,2507
38952,90,2507
38953,365,2507
38954,-1,2508
38955,7,2508
38956,30,2508
38957,90,2508
38958,365,2508
38959,-1,2509
38960,7,2509
38961,30,2509
38962,90,2509
38963,365,2509
38964,-1,2510
38965,7,2510
38966,30,2510
38967,90,2510
38968,365,2510
38969,-1,2511
38970,7,2511
38971,30,2511
38972,90,2511
38973,365,2511
38974,-1,2512
38975,7,2512
38976,30,2512
38977,90,2512
38978,365,2512
38979,-1,2513
38980,7,2513
38981,30,2513
38982,90,2513
38983,365,2513
38984,-1,2514
38985,7,2514
38986,30,2514
38987,90,2514
38988,365,2514
38989,-1,2515
38990,7,2515
38991,30,2515
38992,90,2515
38993,365,2515
38994,-1,2516
38995,7,2516
38996,30,2516
38997,90,2516
38998,365,2516
38999,-1,2517
39000,7,2517
39001,30,2517
39002,90,2517
39003,365,2517
39004,-1,2518
39005,7,2518
39006,30,2518
39007,90,2518
39008,365,2518
39009,-1,2519
39010,7,2519
39011,30,2519
39012,90,2519
39013,365,2519
39014,-1,2520
39015,7,2520
39016,30,2520
39017,90,2520
39018,365,2520
39019,-1,2521
39020,7,2521
39021,30,2521
39022,90,2521
39023,365,2521
39024,-1,2522
39025,7,2522
39026,30,2522
39027,90,2522
39028,365,2522
39029,-1,2523
39030,7,2523
39031,30,2523
39032,90,2523
39033,365,2523
39034,-1,2524
39035,7,2524
39036,30,2524
39037,90,2524
39038,365,2524
39039,-1,2525
39040,7,2525
39041,30,2525
39042,90,2525
39043,365,2525
39044,-1,2526
39045,7,2526
39046,30,2526
39047,90,2526
39048,365,2526
39049,-1,2527
39050,7,2527
39051,30,2527
39052,90,2527
39053,365,2527
39054,-1,2528
39055,7,2528
39056,30,2528
39057,90,2528
39058,365,2528
39059,-1,2529
39060,7,2529
39061,30,2529
39062,90,2529
39063,365,2529
39064,-1,2530
39065,7,2530
39066,30,2530
39067,90,2530
39068,365,2530
39069,-1,2531
39070,7,2531
39071,30,2531
39072,90,2531
39073,365,2531
39074,-1,2532
39075,7,2532
39076,30,2532
39077,90,2532
39078,365,2532
39079,-1,2533
39080,7,2533
39081,30,2533
39082,90,2533
39083,365,2533
39084,-1,2534
39085,7,2534
39086,30,2534
39087,90,2534
39088,365,2534
39089,-1,2535
39090,7,2535
39091,30,2535
39092,90,2535
39093,365,2535
39094,-1,2536
39095,7,2536
39096,30,2536
39097,90,2536
39098,365,2536
39099,-1,2537
39100,7,2537
39101,30,2537
39102,90,2537
39103,365,2537
39104,-1,2538
39105,7,2538
39106,30,2538
39107,90,2538
39108,365,2538
39109,-1,2539
39110,7,2539
39111,30,2539
39112,90,2539
39113,365,2539
39114,-1,2540
39115,7,2540
39116,30,2540
39117,90,2540
39118,365,2540
39119,-1,2541
39120,7,2541
39121,30,2541
39122,90,2541
39123,365,2541
39124,-1,2542
39125,7,2542
39126,30,2542
39127,90,2542
39128,365,2542
39129,-1,2543
39130,7,2543
39131,30,2543
39132,90,2543
39133,365,2543
39134,-1,2544
39135,7,2544
39136,30,2544
39137,90,2544
39138,365,2544
39139,-1,2545
39140,7,2545
39141,30,2545
39142,90,2545
39143,365,2545
39144,-1,2546
39145,7,2546
39146,30,2546
39147,90,2546
39148,365,2546
39149,-1,2547
39150,7,2547
39151,30,2547
39152,90,2547
39153,365,2547
39154,-1,2548
39155,7,2548
39156,30,2548
39157,90,2548
39158,365,2548
39159,-1,2549
39160,7,2549
39161,30,2549
39162,90,2549
39163,365,2549
39164,-1,2550
39165,7,2550
39166,30,2550
39167,90,2550
39168,365,2550
39169,-1,2551
39170,7,2551
39171,30,2551
39172,90,2551
39173,365,2551
39174,-1,2552
39175,7,2552
39176,30,2552
39177,90,2552
39178,365,2552
39179,-1,2553
39180,7,2553
39181,30,2553
39182,90,2553
39183,365,2553
39184,-1,2554
39185,7,2554
39186,30,2554
39187,90,2554
39188,365,2554
39189,-1,2555
39190,7,2555
39191,30,2555
39192,90,2555
39193,365,2555
39194,-1,2556
39195,7,2556
39196,30,2556
39197,90,2556
39198,365,2556
39199,-1,2557
39200,7,2557
39201,30,2557
39202,90,2557
39203,365,2557
39204,-1,2558
39205,7,2558
39206,30,2558
39207,90,2558
39208,365,2558
39209,-1,2559
39210,7,2559
39211,30,2559
39212,90,2559
39213,365,2559
39214,-1,2560
39215,7,2560
39216,30,2560
39217,90,2560
39218,365,2560
39219,-1,2561
39220,7,2561
39221,30,2561
39222,90,2561
39223,365,2561
39224,-1,2562
39225,7,2562
39226,30,2562
39227,90,2562
39228,365,2562
39229,-1,2563
39230,7,2563
39231,30,2563
39232,90,2563
39233,365,2563
39234,-1,2564
39235,7,2564
39236,30,2564
39237,90,2564
39238,365,2564
39239,-1,2565
39240,7,2565
39241,30,2565
39242,90,2565
39243,365,2565
39244,-1,2566
39245,7,2566
39246,30,2566
39247,90,2566
39248,365,2566
39249,-1,2567
39250,7,2567
39251,30,2567
39252,90,2567
39253,365,2567
39254,-1,2568
39255,7,2568
39256,30,2568
39257,90,2568
39258,365,2568
39259,-1,2569
39260,7,2569
39261,30,2569
39262,90,2569
39263,365,2569
39264,-1,2570
39265,7,2570
39266,30,2570
39267,90,2570
39268,365,2570
39269,-1,2571
39270,7,2571
39271,30,2571
39272,90,2571
39273,365,2571
39274,-1,2572
39275,7,2572
39276,30,2572
39277,90,2572
39278,365,2572
39279,-1,2573
39280,7,2573
39281,30,2573
39282,90,2573
39283,365,2573
39284,-1,2574
39285,7,2574
39286,30,2574
39287,90,2574
39288,365,2574
39289,-1,2575
39290,7,2575
39291,30,2575
39292,90,2575
39293,365,2575
39294,-1,2576
39295,7,2576
39296,30,2576
39297,90,2576
39298,365,2576
39299,-1,2577
39300,7,2577
39301,30,2577
39302,90,2577
39303,365,2577
39304,-1,2578
39305,7,2578
39306,30,2578
39307,90,2578
39308,365,2578
39309,-1,2579
39310,7,2579
39311,30,2579
39312,90,2579
39313,365,2579
39314,-1,2580
39315,7,2580
39316,30,2580
39317,90,2580
39318,365,2580
39319,-1,2581
39320,7,2581
39321,30,2581
39322,90,2581
39323,365,2581
39324,-1,2582
39325,7,2582
39326,30,2582
39327,90,2582
39328,365,2582
39329,-1,2583
39330,7,2583
39331,30,2583
39332,90,2583
39333,365,2583
39334,-1,2584
39335,7,2584
39336,30,2584
39337,90,2584
39338,365,2584
39339,-1,2585
39340,7,2585
39341,30,2585
39342,90,2585
39343,365,2585
39344,-1,2586
39345,7,2586
39346,30,2586
39347,90,2586
39348,365,2586
39349,-1,2587
39350,7,2587
39351,30,2587
39352,90,2587
39353,365,2587
39354,-1,2588
39355,7,2588
39356,30,2588
39357,90,2588
39358,365,2588
39359,-1,2589
39360,7,2589
39361,30,2589
39362,90,2589
39363,365,2589
39364,-1,2590
39365,7,2590
39366,30,2590
39367,90,2590
39368,365,2590
39369,-1,2591
39370,7,2591
39371,30,2591
39372,90,2591
39373,365,2591
39374,-1,2592
39375,7,2592
39376,30,2592
39377,90,2592
39378,365,2592
39379,-1,2593
39380,7,2593
39381,30,2593
39382,90,2593
39383,365,2593
39384,-1,2594
39385,7,2594
39386,30,2594
39387,90,2594
39388,365,2594
39389,-1,2595
39390,7,2595
39391,30,2595
39392,90,2595
39393,365,2595
39394,-1,2596
39395,7,2596
39396,30,2596
39397,90,2596
39398,365,2596
39399,-1,2597
39400,7,2597
39401,30,2597
39402,90,2597
39403,365,2597
39404,-1,2598
39405,7,2598
39406,30,2598
39407,90,2598
39408,365,2598
39409,-1,2599
39410,7,2599
39411,30,2599
39412,90,2599
39413,365,2599
39414,-1,2600
39415,7,2600
39416,30,2600
39417,90,2600
39418,365,2600
39419,-1,2601
39420,7,2601
39421,30,2601
39422,90,2601
39423,365,2601
39424,-1,2602
39425,7,2602
39426,30,2602
39427,90,2602
39428,365,2602
39429,-1,2603
39430,7,2603
39431,30,2603
39432,90,2603
39433,365,2603
39434,-1,2604
39435,7,2604
39436,30,2604
39437,90,2604
39438,365,2604
39439,-1,2605
39440,7,2605
39441,30,2605
39442,90,2605
39443,365,2605
39444,-1,2606
39445,7,2606
39446,30,2606
39447,90,2606
39448,365,2606
39449,-1,2607
39450,7,2607
39451,30,2607
39452,90,2607
39453,365,2607
39454,-1,2608
39455,7,2608
39456,30,2608
39457,90,2608
39458,365,2608
39459,-1,2609
39460,7,2609
39461,30,2609
39462,90,2609
39463,365,2609
39464,-1,2610
39465,7,2610
39466,30,2610
39467,90,2610
39468,365,2610
39469,-1,2611
39470,7,2611
39471,30,2611
39472,90,2611
39473,365,2611
39474,-1,2612
39475,7,2612
39476,30,2612
39477,90,2612
39478,365,2612
39479,-1,2613
39480,7,2613
39481,30,2613
39482,90,2613
39483,365,2613
39484,-1,2614
39485,7,2614
39486,30,2614
39487,90,2614
39488,365,2614
39489,-1,2615
39490,7,2615
39491,30,2615
39492,90,2615
39493,365,2615
39494,-1,2616
39495,7,2616
39496,30,2616
39497,90,2616
39498,365,2616
39499,-1,2617
39500,7,2617
39501,30,2617
39502,90,2617
39503,365,2617
39504,-1,2618
39505,7,2618
39506,30,2618
39507,90,2618
39508,365,2618
39509,-1,2619
39510,7,2619
39511,30,2619
39512,90,2619
39513,365,2619
39514,-1,2620
39515,7,2620
39516,30,2620
39517,90,2620
39518,365,2620
39519,-1,2621
39520,7,2621
39521,30,2621
39522,90,2621
39523,365,2621
39524,-1,2622
39525,7,2622
39526,30,2622
39527,90,2622
39528,365,2622
39529,-1,2623
39530,7,2623
39531,30,2623
39532,90,2623
39533,365,2623
39534,-1,2624
39535,7,2624
39536,30,2624
39537,90,2624
39538,365,2624
39539,-1,2625
39540,7,2625
39541,30,2625
39542,90,2625
39543,365,2625
39544,-1,2626
39545,7,2626
39546,30,2626
39547,90,2626
39548,365,2626
39549,-1,2627
39550,7,2627
39551,30,2627
39552,90,2627
39553,365,2627
39554,-1,2628
39555,7,2628
39556,30,2628
39557,90,2628
39558,365,2628
39559,-1,2629
39560,7,2629
39561,30,2629
39562,90,2629
39563,365,2629
39564,-1,2630
39565,7,2630
39566,30,2630
39567,90,2630
39568,365,2630
39569,-1,2631
39570,7,2631
39571,30,2631
39572,90,2631
39573,365,2631
39574,-1,2632
39575,7,2632
39576,30,2632
39577,90,2632
39578,365,2632
39584,-1,19
39585,-1,136
39586,-1,2633
39587,7,2633
39588,30,2633
39589,90,2633
39590,365,2633
39591,-1,2634
39592,7,2634
39593,30,2634
39594,90,2634
39595,365,2634
39596,-1,2635
39597,7,2635
39598,30,2635
39599,90,2635
39600,365,2635
39601,-1,2636
39602,7,2636
39603,30,2636
39604,90,2636
39605,365,2636
39606,-1,2637
39607,7,2637
39608,30,2637
39609,90,2637
39610,365,2637
39611,-1,2638
39612,7,2638
